Gene ID,Representative Transcript ID,Chromosome,TSS,strand
ENSSSCG00000015917,ENSSSCT00000033112,15,73665996,+
ENSSSCG00000015923,ENSSSCT00000068724,15,75283925,+
ENSSSCG00000015924,ENSSSCT00000040380,15,75371277,-
ENSSSCG00000015925,ENSSSCT00000017341,15,75382313,+
ENSSSCG00000015926,ENSSSCT00000051964,15,75486402,-
ENSSSCG00000015930,ENSSSCT00000026296,15,75507588,+
ENSSSCG00000015931,ENSSSCT00000071016,15,75854113,+
ENSSSCG00000015933,ENSSSCT00000060656,15,75929017,-
ENSSSCG00000015935,ENSSSCT00000017351,15,76007159,-
ENSSSCG00000015936,ENSSSCT00000081175,15,76007197,+
ENSSSCG00000015937,ENSSSCT00000062516,15,76029563,+
ENSSSCG00000015938,ENSSSCT00000049757,15,76088641,+
ENSSSCG00000015940,ENSSSCT00000017356,15,76135494,+
ENSSSCG00000015943,ENSSSCT00000090245,15,77048136,+
ENSSSCG00000015944,ENSSSCT00000077376,15,77329252,-
ENSSSCG00000015945,ENSSSCT00000017362,15,77525714,-
ENSSSCG00000015947,ENSSSCT00000100799,15,77564646,+
ENSSSCG00000015948,ENSSSCT00000063571,15,77803350,+
ENSSSCG00000015949,ENSSSCT00000017366,15,78022070,-
ENSSSCG00000015951,ENSSSCT00000017368,15,78098430,+
ENSSSCG00000015952,ENSSSCT00000071433,15,78022207,+
ENSSSCG00000015953,ENSSSCT00000063319,15,78185790,+
ENSSSCG00000015954,ENSSSCT00000017371,15,78204112,-
ENSSSCG00000015955,ENSSSCT00000033486,15,78504078,+
ENSSSCG00000015958,ENSSSCT00000070830,15,78608432,+
ENSSSCG00000015959,ENSSSCT00000089992,15,78851179,+
ENSSSCG00000015960,ENSSSCT00000053057,15,79173033,+
ENSSSCG00000015961,ENSSSCT00000044730,15,79432667,+
ENSSSCG00000015962,ENSSSCT00000017380,15,79986314,-
ENSSSCG00000015963,ENSSSCT00000091531,15,80253741,-
ENSSSCG00000015965,ENSSSCT00000017384,15,80462018,-
ENSSSCG00000015969,ENSSSCT00000017388,15,80692208,-
ENSSSCG00000015973,ENSSSCT00000042612,15,81094289,-
ENSSSCG00000015976,ENSSSCT00000089012,15,81805680,-
ENSSSCG00000015980,ENSSSCT00000017401,15,81900833,+
ENSSSCG00000015981,ENSSSCT00000017402,15,81917637,+
ENSSSCG00000015984,ENSSSCT00000017405,15,81952660,+
ENSSSCG00000015985,ENSSSCT00000017406,15,81958701,+
ENSSSCG00000015986,ENSSSCT00000017407,15,81987769,+
ENSSSCG00000015987,ENSSSCT00000063922,15,83009172,-
ENSSSCG00000015988,ENSSSCT00000017409,15,82958359,+
ENSSSCG00000015996,ENSSSCT00000017417,15,83792861,+
ENSSSCG00000015998,ENSSSCT00000017419,15,84158639,+
ENSSSCG00000016002,ENSSSCT00000017424,15,84734182,-
ENSSSCG00000016005,ENSSSCT00000073763,15,84849136,-
ENSSSCG00000016009,ENSSSCT00000041932,15,86947240,+
ENSSSCG00000016010,ENSSSCT00000017433,15,87159566,-
ENSSSCG00000016011,ENSSSCT00000017434,15,87179959,-
ENSSSCG00000016017,ENSSSCT00000061963,15,88198824,+
ENSSSCG00000016018,ENSSSCT00000017441,15,88377009,-
ENSSSCG00000016019,ENSSSCT00000079749,15,88528326,-
ENSSSCG00000016020,ENSSSCT00000073128,15,88549275,+
ENSSSCG00000016022,ENSSSCT00000064988,15,89842769,+
ENSSSCG00000016027,ENSSSCT00000017452,15,91604693,+
ENSSSCG00000016030,ENSSSCT00000017455,15,91864332,-
ENSSSCG00000016031,ENSSSCT00000041204,15,92332386,-
ENSSSCG00000016032,ENSSSCT00000040738,15,92409905,-
ENSSSCG00000016033,ENSSSCT00000047791,15,93104638,+
ENSSSCG00000016034,ENSSSCT00000084652,15,93526603,+
ENSSSCG00000016035,ENSSSCT00000043552,15,93758831,-
ENSSSCG00000016036,ENSSSCT00000017461,15,93981215,+
ENSSSCG00000016041,ENSSSCT00000017466,15,94266701,+
ENSSSCG00000016042,ENSSSCT00000017467,15,94274741,+
ENSSSCG00000016043,ENSSSCT00000103835,15,94351564,-
ENSSSCG00000016044,ENSSSCT00000017469,15,94377303,-
ENSSSCG00000016045,ENSSSCT00000067884,15,94351630,+
ENSSSCG00000016047,ENSSSCT00000017472,15,94628545,-
ENSSSCG00000016049,ENSSSCT00000046609,15,94922554,-
ENSSSCG00000016050,ENSSSCT00000017475,15,94956532,+
ENSSSCG00000016052,ENSSSCT00000046021,15,95015325,+
ENSSSCG00000016053,ENSSSCT00000017478,15,95140478,-
ENSSSCG00000016056,ENSSSCT00000080996,15,95547842,+
ENSSSCG00000016057,ENSSSCT00000037616,15,95646260,-
ENSSSCG00000016059,ENSSSCT00000030281,15,95763472,-
ENSSSCG00000016061,ENSSSCT00000054157,15,95874412,+
ENSSSCG00000016062,ENSSSCT00000050906,15,96313903,+
ENSSSCG00000016064,ENSSSCT00000017490,15,96855743,-
ENSSSCG00000016067,ENSSSCT00000083961,15,100066238,-
ENSSSCG00000016069,ENSSSCT00000063572,15,100565631,+
ENSSSCG00000016070,ENSSSCT00000069173,15,100701664,-
ENSSSCG00000016073,ENSSSCT00000091073,15,100820512,-
ENSSSCG00000016074,ENSSSCT00000041974,15,101211133,-
ENSSSCG00000016075,ENSSSCT00000055542,15,101299105,-
ENSSSCG00000016076,ENSSSCT00000043379,15,101338141,+
ENSSSCG00000016077,ENSSSCT00000064449,15,101373526,-
ENSSSCG00000016078,ENSSSCT00000017506,15,101373976,+
ENSSSCG00000016079,ENSSSCT00000017507,15,101390917,+
ENSSSCG00000016082,ENSSSCT00000080237,15,101602232,-
ENSSSCG00000016083,ENSSSCT00000049914,15,101840806,+
ENSSSCG00000016085,ENSSSCT00000055271,15,103543184,-
ENSSSCG00000016086,ENSSSCT00000017514,15,103542938,+
ENSSSCG00000016087,ENSSSCT00000017515,15,103578816,-
ENSSSCG00000016090,ENSSSCT00000049288,15,103901718,+
ENSSSCG00000016091,ENSSSCT00000017519,15,104099188,-
ENSSSCG00000016092,ENSSSCT00000086804,15,104099384,+
ENSSSCG00000016093,ENSSSCT00000017521,15,104396481,+
ENSSSCG00000016094,ENSSSCT00000017522,15,104525451,+
ENSSSCG00000016095,ENSSSCT00000078427,15,104562171,-
ENSSSCG00000016096,ENSSSCT00000017525,15,104583683,-
ENSSSCG00000016098,ENSSSCT00000059684,15,104656492,-
ENSSSCG00000016100,ENSSSCT00000017530,15,104747718,+
ENSSSCG00000016101,ENSSSCT00000036156,15,104781616,+
ENSSSCG00000016104,ENSSSCT00000048267,15,105055025,-
ENSSSCG00000016105,ENSSSCT00000092629,15,104981314,-
ENSSSCG00000016109,ENSSSCT00000041838,15,105401072,-
ENSSSCG00000016110,ENSSSCT00000048490,15,105681300,+
ENSSSCG00000016111,ENSSSCT00000017542,15,105644188,+
ENSSSCG00000016113,ENSSSCT00000076560,15,105970428,+
ENSSSCG00000016114,ENSSSCT00000079139,15,106183205,+
ENSSSCG00000016115,ENSSSCT00000049114,15,106377579,-
ENSSSCG00000016116,ENSSSCT00000017547,15,106410416,-
ENSSSCG00000016117,ENSSSCT00000038096,15,106410497,+
ENSSSCG00000016118,ENSSSCT00000045406,15,106517304,+
ENSSSCG00000016119,ENSSSCT00000017550,15,106961294,-
ENSSSCG00000016122,ENSSSCT00000036436,15,107282927,+
ENSSSCG00000016123,ENSSSCT00000017554,15,107882832,+
ENSSSCG00000016125,ENSSSCT00000050436,15,109376463,-
ENSSSCG00000016127,ENSSSCT00000073549,15,109450448,-
ENSSSCG00000016128,ENSSSCT00000017560,15,109451873,+
ENSSSCG00000016129,ENSSSCT00000037267,15,109471601,-
ENSSSCG00000016131,ENSSSCT00000017564,15,109695282,+
ENSSSCG00000016133,ENSSSCT00000052031,15,110021416,-
ENSSSCG00000016134,ENSSSCT00000017567,15,110021469,+
ENSSSCG00000016135,ENSSSCT00000062872,15,110165019,+
ENSSSCG00000016138,ENSSSCT00000105639,5,16618623,+
ENSSSCG00000016140,ENSSSCT00000017573,15,110921353,-
ENSSSCG00000016141,ENSSSCT00000023180,15,111185324,-
ENSSSCG00000016147,ENSSSCT00000076507,15,111372218,+
ENSSSCG00000016148,ENSSSCT00000017581,15,111509531,+
ENSSSCG00000016151,ENSSSCT00000060395,15,112306761,+
ENSSSCG00000016153,ENSSSCT00000017586,15,112491523,+
ENSSSCG00000016156,ENSSSCT00000017589,15,112969577,-
ENSSSCG00000016157,ENSSSCT00000039369,15,113063321,-
ENSSSCG00000016158,ENSSSCT00000065728,15,113149050,-
ENSSSCG00000016159,ENSSSCT00000058996,15,113214109,+
ENSSSCG00000016160,ENSSSCT00000017595,15,115096565,-
ENSSSCG00000016164,ENSSSCT00000057564,15,115676768,-
ENSSSCG00000016166,ENSSSCT00000053955,15,115809187,+
ENSSSCG00000016168,ENSSSCT00000102787,15,116761633,+
ENSSSCG00000016170,ENSSSCT00000017605,15,117175851,-
ENSSSCG00000016173,ENSSSCT00000083534,15,117617576,+
ENSSSCG00000016174,ENSSSCT00000048029,15,117731043,-
ENSSSCG00000016175,ENSSSCT00000017612,15,118273680,-
ENSSSCG00000016176,ENSSSCT00000017613,15,118587549,-
ENSSSCG00000016177,ENSSSCT00000054177,15,118354796,+
ENSSSCG00000016179,ENSSSCT00000017617,15,119038105,-
ENSSSCG00000016182,ENSSSCT00000017620,15,120192235,+
ENSSSCG00000016183,ENSSSCT00000107117,15,120260926,-
ENSSSCG00000016184,ENSSSCT00000017622,15,120222373,+
ENSSSCG00000016185,ENSSSCT00000017625,15,120297025,+
ENSSSCG00000016186,ENSSSCT00000074741,15,120353340,-
ENSSSCG00000016187,ENSSSCT00000017627,15,120419473,+
ENSSSCG00000016189,ENSSSCT00000107092,15,120345311,-
ENSSSCG00000016191,ENSSSCT00000024455,15,120708863,-
ENSSSCG00000016192,ENSSSCT00000017633,15,120660539,+
ENSSSCG00000016193,ENSSSCT00000070429,15,120597646,+
ENSSSCG00000016194,ENSSSCT00000017635,15,120590131,-
ENSSSCG00000016196,ENSSSCT00000017637,15,120463566,+
ENSSSCG00000016199,ENSSSCT00000028116,15,120809959,+
ENSSSCG00000016200,ENSSSCT00000017641,15,120866332,-
ENSSSCG00000016201,ENSSSCT00000017642,15,120773185,+
ENSSSCG00000016202,ENSSSCT00000028058,15,120719773,-
ENSSSCG00000016203,ENSSSCT00000047044,15,121062734,-
ENSSSCG00000016204,ENSSSCT00000017645,15,121090121,-
ENSSSCG00000016205,ENSSSCT00000060682,15,121194042,-
ENSSSCG00000016206,ENSSSCT00000017647,15,121212766,-
ENSSSCG00000016207,ENSSSCT00000017648,15,121212881,+
ENSSSCG00000016208,ENSSSCT00000017649,15,121243116,+
ENSSSCG00000016210,ENSSSCT00000017651,15,121254331,-
ENSSSCG00000016211,ENSSSCT00000064959,15,121265569,-
ENSSSCG00000016212,ENSSSCT00000017653,15,121265740,+
ENSSSCG00000016213,ENSSSCT00000017654,15,121285091,-
ENSSSCG00000016214,ENSSSCT00000093570,15,121284920,+
ENSSSCG00000016216,ENSSSCT00000078405,15,121294853,-
ENSSSCG00000016217,ENSSSCT00000103279,15,121319982,+
ENSSSCG00000016218,ENSSSCT00000069854,15,121342306,-
ENSSSCG00000016219,ENSSSCT00000017660,15,121371394,-
ENSSSCG00000016220,ENSSSCT00000087646,15,121412864,-
ENSSSCG00000016223,ENSSSCT00000061159,15,124765854,+
ENSSSCG00000016226,ENSSSCT00000023908,15,124554990,-
ENSSSCG00000016230,ENSSSCT00000017672,15,123503126,-
ENSSSCG00000016232,ENSSSCT00000017674,15,125732387,+
ENSSSCG00000016233,ENSSSCT00000017676,15,125816215,-
ENSSSCG00000016234,ENSSSCT00000017677,15,126286932,-
ENSSSCG00000016237,ENSSSCT00000044820,15,126612787,-
ENSSSCG00000016239,ENSSSCT00000053840,15,127033422,+
ENSSSCG00000016243,ENSSSCT00000057948,15,128346373,+
ENSSSCG00000016244,ENSSSCT00000063167,15,128543313,-
ENSSSCG00000016245,ENSSSCT00000017689,15,128611866,+
ENSSSCG00000016247,ENSSSCT00000017691,15,128814177,-
ENSSSCG00000016248,ENSSSCT00000017692,15,128898705,+
ENSSSCG00000016254,ENSSSCT00000034172,15,129172445,+
ENSSSCG00000016255,ENSSSCT00000017700,15,129220190,+
ENSSSCG00000016256,ENSSSCT00000017701,15,129460960,-
ENSSSCG00000016258,ENSSSCT00000017703,15,130754048,-
ENSSSCG00000016259,ENSSSCT00000017704,15,130940093,+
ENSSSCG00000016260,ENSSSCT00000046127,15,131080893,-
ENSSSCG00000016261,ENSSSCT00000063867,15,131226544,-
ENSSSCG00000016263,ENSSSCT00000063156,15,131299948,+
ENSSSCG00000016266,ENSSSCT00000017712,15,131492578,+
ENSSSCG00000016267,ENSSSCT00000087047,15,131614743,+
ENSSSCG00000016269,ENSSSCT00000017717,15,131743332,+
ENSSSCG00000016270,ENSSSCT00000017718,15,131787212,+
ENSSSCG00000016272,ENSSSCT00000073821,15,131807630,+
ENSSSCG00000016273,ENSSSCT00000017721,15,131859277,-
ENSSSCG00000016275,ENSSSCT00000096204,15,132174166,-
ENSSSCG00000016277,ENSSSCT00000082722,15,132225458,-
ENSSSCG00000016279,ENSSSCT00000071709,15,132426683,-
ENSSSCG00000016284,ENSSSCT00000037252,15,132975004,+
ENSSSCG00000016285,ENSSSCT00000077159,15,132997825,-
ENSSSCG00000016286,ENSSSCT00000017734,15,133034255,+
ENSSSCG00000016290,ENSSSCT00000017739,15,133120093,+
ENSSSCG00000016291,ENSSSCT00000039204,15,133260113,+
ENSSSCG00000016294,ENSSSCT00000017743,15,133323562,+
ENSSSCG00000016295,ENSSSCT00000075024,15,133356456,-
ENSSSCG00000016297,ENSSSCT00000017747,15,133468293,+
ENSSSCG00000016298,ENSSSCT00000063576,15,133501092,+
ENSSSCG00000016300,ENSSSCT00000028201,15,133651298,+
ENSSSCG00000016301,ENSSSCT00000017752,15,133705008,+
ENSSSCG00000016305,ENSSSCT00000017756,15,134053685,+
ENSSSCG00000016306,ENSSSCT00000017759,15,133952863,-
ENSSSCG00000016313,ENSSSCT00000093222,15,134123140,-
ENSSSCG00000016314,ENSSSCT00000084582,15,134194903,+
ENSSSCG00000016317,ENSSSCT00000045380,15,135593268,+
ENSSSCG00000016318,ENSSSCT00000089924,15,136096589,-
ENSSSCG00000016319,ENSSSCT00000017772,15,136032316,-
ENSSSCG00000016321,ENSSSCT00000017774,15,136321605,-
ENSSSCG00000016322,ENSSSCT00000017775,15,136370530,+
ENSSSCG00000016323,ENSSSCT00000071782,15,136828542,+
ENSSSCG00000016328,ENSSSCT00000039314,15,137255701,-
ENSSSCG00000016330,ENSSSCT00000017783,15,137345806,+
ENSSSCG00000016331,ENSSSCT00000017784,15,137490356,+
ENSSSCG00000016332,ENSSSCT00000017785,15,137444855,+
ENSSSCG00000016334,ENSSSCT00000087613,15,137637687,+
ENSSSCG00000016335,ENSSSCT00000017788,15,137675710,+
ENSSSCG00000016337,ENSSSCT00000017792,15,137728478,+
ENSSSCG00000016338,ENSSSCT00000073681,15,137834783,-
ENSSSCG00000016339,ENSSSCT00000017790,15,137762095,-
ENSSSCG00000016340,ENSSSCT00000017795,15,137931774,+
ENSSSCG00000016342,ENSSSCT00000017797,15,137787694,-
ENSSSCG00000016346,ENSSSCT00000063459,7,38613440,+
ENSSSCG00000016349,ENSSSCT00000017804,15,139031897,-
ENSSSCG00000016364,ENSSSCT00000017819,15,139472590,+
ENSSSCG00000016365,ENSSSCT00000043830,15,139532908,-
ENSSSCG00000016367,ENSSSCT00000017822,15,139542602,+
ENSSSCG00000016368,ENSSSCT00000066291,15,140060372,+
ENSSSCG00000016370,ENSSSCT00000017825,15,140024410,+
ENSSSCG00000016372,ENSSSCT00000099742,15,140154311,-
ENSSSCG00000016374,ENSSSCT00000059789,15,140223477,-
ENSSSCG00000016376,ENSSSCT00000017831,15,139917257,+
ENSSSCG00000016378,ENSSSCT00000044949,15,139917069,-
ENSSSCG00000016379,ENSSSCT00000057527,15,140022302,-
ENSSSCG00000016381,ENSSSCT00000076631,15,139821228,+
ENSSSCG00000016384,ENSSSCT00000017839,AEMK02000472.1,27382,+
ENSSSCG00000016385,ENSSSCT00000017840,AEMK02000652.1,23182,-
ENSSSCG00000016391,ENSSSCT00000017847,15,57038328,+
ENSSSCG00000016392,ENSSSCT00000017848,15,56983045,-
ENSSSCG00000016393,ENSSSCT00000017849,15,56910168,+
ENSSSCG00000016395,ENSSSCT00000017851,15,832010,-
ENSSSCG00000016397,ENSSSCT00000061764,15,546173,+
ENSSSCG00000016399,ENSSSCT00000017856,15,115404,+
ENSSSCG00000016400,ENSSSCT00000017857,15,139744530,-
ENSSSCG00000016401,ENSSSCT00000039711,15,139694826,-
ENSSSCG00000016402,ENSSSCT00000017859,15,139720612,+
ENSSSCG00000016403,ENSSSCT00000059584,18,396263,+
ENSSSCG00000016406,ENSSSCT00000046380,18,565145,+
ENSSSCG00000016409,ENSSSCT00000081935,18,1653982,-
ENSSSCG00000016410,ENSSSCT00000017867,18,1725244,+
ENSSSCG00000016411,ENSSSCT00000017868,18,1761859,-
ENSSSCG00000016412,ENSSSCT00000052669,18,1795497,+
ENSSSCG00000016414,ENSSSCT00000017873,18,1969225,-
ENSSSCG00000016416,ENSSSCT00000017875,18,2545994,+
ENSSSCG00000016420,ENSSSCT00000017880,18,2898767,-
ENSSSCG00000016423,ENSSSCT00000071756,18,3647180,-
ENSSSCG00000016426,ENSSSCT00000097138,18,4748156,-
ENSSSCG00000016430,ENSSSCT00000061923,18,5348058,-
ENSSSCG00000016431,ENSSSCT00000017892,18,5433814,-
ENSSSCG00000016432,ENSSSCT00000062215,18,5475077,+
ENSSSCG00000016434,ENSSSCT00000017895,18,5779212,+
ENSSSCG00000016435,ENSSSCT00000051329,18,5958506,+
ENSSSCG00000016436,ENSSSCT00000060990,18,5994909,-
ENSSSCG00000016437,ENSSSCT00000076696,18,5865730,+
ENSSSCG00000016438,ENSSSCT00000017899,18,5928823,-
ENSSSCG00000016441,ENSSSCT00000063249,18,6001454,+
ENSSSCG00000016442,ENSSSCT00000037065,18,6320974,-
ENSSSCG00000016443,ENSSSCT00000076573,18,6342555,-
ENSSSCG00000016444,ENSSSCT00000085734,18,6342611,+
ENSSSCG00000016448,ENSSSCT00000036607,18,6243524,+
ENSSSCG00000016449,ENSSSCT00000017912,18,6400489,-
ENSSSCG00000016450,ENSSSCT00000050205,18,6228943,-
ENSSSCG00000016451,ENSSSCT00000017914,18,6457604,+
ENSSSCG00000016452,ENSSSCT00000017915,18,6494320,-
ENSSSCG00000016453,ENSSSCT00000062223,18,6590336,+
ENSSSCG00000016459,ENSSSCT00000017922,18,6843299,+
ENSSSCG00000016461,ENSSSCT00000017924,18,6870265,-
ENSSSCG00000016464,ENSSSCT00000017927,18,6966017,-
ENSSSCG00000016469,ENSSSCT00000057027,18,7332222,+
ENSSSCG00000016473,ENSSSCT00000017937,18,7389504,-
ENSSSCG00000016475,ENSSSCT00000017939,18,7555415,-
ENSSSCG00000016478,ENSSSCT00000017942,18,7446625,-
ENSSSCG00000016479,ENSSSCT00000017943,18,7552113,-
ENSSSCG00000016484,ENSSSCT00000017948,18,7704717,+
ENSSSCG00000016485,ENSSSCT00000017949,18,7715879,+
ENSSSCG00000016486,ENSSSCT00000017950,18,7741220,+
ENSSSCG00000016487,ENSSSCT00000052165,18,7858337,-
ENSSSCG00000016488,ENSSSCT00000017952,18,8167983,-
ENSSSCG00000016489,ENSSSCT00000017953,18,8195957,-
ENSSSCG00000016491,ENSSSCT00000017955,18,8205600,+
ENSSSCG00000016492,ENSSSCT00000087690,18,8368972,-
ENSSSCG00000016493,ENSSSCT00000017957,18,8843542,-
ENSSSCG00000016494,ENSSSCT00000017958,18,8957991,+
ENSSSCG00000016496,ENSSSCT00000017960,18,9173007,-
ENSSSCG00000016497,ENSSSCT00000017961,18,9186903,+
ENSSSCG00000016498,ENSSSCT00000060673,18,9341234,+
ENSSSCG00000016501,ENSSSCT00000017965,18,9581384,+
ENSSSCG00000016502,ENSSSCT00000017966,18,9674944,+
ENSSSCG00000016504,ENSSSCT00000076356,18,9886674,-
ENSSSCG00000016509,ENSSSCT00000061653,18,10333156,-
ENSSSCG00000016510,ENSSSCT00000053236,18,10451255,-
ENSSSCG00000016511,ENSSSCT00000058067,18,10509565,-
ENSSSCG00000016512,ENSSSCT00000041815,18,10531897,+
ENSSSCG00000016513,ENSSSCT00000017980,18,10675328,+
ENSSSCG00000016516,ENSSSCT00000017984,18,10919422,+
ENSSSCG00000016517,ENSSSCT00000017985,18,10968790,+
ENSSSCG00000016518,ENSSSCT00000017986,18,11151404,-
ENSSSCG00000016519,ENSSSCT00000017987,18,11531726,-
ENSSSCG00000016520,ENSSSCT00000063779,18,11533183,+
ENSSSCG00000016521,ENSSSCT00000050518,18,11705093,+
ENSSSCG00000016522,ENSSSCT00000017990,18,12219787,+
ENSSSCG00000016527,ENSSSCT00000017995,18,13593756,+
ENSSSCG00000016532,ENSSSCT00000018000,18,14092322,+
ENSSSCG00000016533,ENSSSCT00000018003,18,14080399,-
ENSSSCG00000016535,ENSSSCT00000018005,18,14341110,-
ENSSSCG00000016541,ENSSSCT00000018011,18,14880765,+
ENSSSCG00000016542,ENSSSCT00000018012,18,15071876,-
ENSSSCG00000016543,ENSSSCT00000103125,18,15906681,-
ENSSSCG00000016545,ENSSSCT00000055240,18,16052627,+
ENSSSCG00000016548,ENSSSCT00000018018,18,17444339,+
ENSSSCG00000016549,ENSSSCT00000060927,18,17832503,-
ENSSSCG00000016550,ENSSSCT00000018020,18,18147124,+
ENSSSCG00000016551,ENSSSCT00000018021,18,18191271,+
ENSSSCG00000016553,ENSSSCT00000059717,18,18209263,+
ENSSSCG00000016554,ENSSSCT00000039045,18,18345843,-
ENSSSCG00000016555,ENSSSCT00000029585,18,18553634,-
ENSSSCG00000016556,ENSSSCT00000018026,18,18416265,+
ENSSSCG00000016557,ENSSSCT00000047402,18,18475249,-
ENSSSCG00000016562,ENSSSCT00000018032,18,18613430,-
ENSSSCG00000016563,ENSSSCT00000026455,18,18615379,+
ENSSSCG00000016564,ENSSSCT00000082198,18,18822539,+
ENSSSCG00000016565,ENSSSCT00000028385,18,18740845,+
ENSSSCG00000016566,ENSSSCT00000045355,18,19106783,-
ENSSSCG00000016567,ENSSSCT00000018037,18,19255660,-
ENSSSCG00000016568,ENSSSCT00000063744,18,19441281,-
ENSSSCG00000016569,ENSSSCT00000018039,18,19478898,-
ENSSSCG00000016570,ENSSSCT00000018040,18,19514361,-
ENSSSCG00000016572,ENSSSCT00000056092,18,19573013,+
ENSSSCG00000016573,ENSSSCT00000100872,18,19687065,-
ENSSSCG00000016574,ENSSSCT00000018046,18,19711112,+
ENSSSCG00000016577,ENSSSCT00000018047,18,19756648,-
ENSSSCG00000016578,ENSSSCT00000065009,18,19787618,-
ENSSSCG00000016579,ENSSSCT00000076483,18,19823717,-
ENSSSCG00000016581,ENSSSCT00000018052,18,19875712,-
ENSSSCG00000016582,ENSSSCT00000018054,18,19901594,-
ENSSSCG00000016583,ENSSSCT00000018055,18,19932990,-
ENSSSCG00000016585,ENSSSCT00000018057,18,19979983,+
ENSSSCG00000016589,ENSSSCT00000018061,18,20319701,+
ENSSSCG00000016590,ENSSSCT00000087594,18,20653590,-
ENSSSCG00000016591,ENSSSCT00000086486,18,20673114,+
ENSSSCG00000016592,ENSSSCT00000018064,18,20693552,-
ENSSSCG00000016593,ENSSSCT00000086466,18,20698726,-
ENSSSCG00000016597,ENSSSCT00000050143,18,22885749,+
ENSSSCG00000016599,ENSSSCT00000086854,18,23019749,+
ENSSSCG00000016601,ENSSSCT00000018074,18,23598739,-
ENSSSCG00000016603,ENSSSCT00000018075,18,23660792,-
ENSSSCG00000016604,ENSSSCT00000043210,18,23722188,+
ENSSSCG00000016605,ENSSSCT00000018078,18,23812479,-
ENSSSCG00000016606,ENSSSCT00000045098,18,23856463,-
ENSSSCG00000016608,ENSSSCT00000044703,18,23902980,+
ENSSSCG00000016609,ENSSSCT00000070999,18,24011108,+
ENSSSCG00000016611,ENSSSCT00000055766,18,24372544,+
ENSSSCG00000016613,ENSSSCT00000092537,18,24974754,+
ENSSSCG00000016614,ENSSSCT00000046236,18,25168053,-
ENSSSCG00000016616,ENSSSCT00000062708,18,25569536,+
ENSSSCG00000016617,ENSSSCT00000018091,18,25633731,-
ENSSSCG00000016618,ENSSSCT00000042619,18,25937232,-
ENSSSCG00000016619,ENSSSCT00000089973,18,25976499,-
ENSSSCG00000016620,ENSSSCT00000054490,18,26046703,+
ENSSSCG00000016621,ENSSSCT00000043736,18,26623233,-
ENSSSCG00000016623,ENSSSCT00000018097,18,28107634,-
ENSSSCG00000016625,ENSSSCT00000018099,18,28415067,+
ENSSSCG00000016626,ENSSSCT00000063008,18,28817950,-
ENSSSCG00000016627,ENSSSCT00000018103,18,28859112,+
ENSSSCG00000016628,ENSSSCT00000045753,18,28946326,+
ENSSSCG00000016629,ENSSSCT00000079119,18,29226640,-
ENSSSCG00000016634,ENSSSCT00000059235,18,29681183,-
ENSSSCG00000016635,ENSSSCT00000018113,18,29707277,-
ENSSSCG00000016639,ENSSSCT00000087436,18,31888845,-
ENSSSCG00000016640,ENSSSCT00000018118,18,31997713,+
ENSSSCG00000016642,ENSSSCT00000041887,18,32667488,+
ENSSSCG00000016643,ENSSSCT00000061311,18,32927748,+
ENSSSCG00000016646,ENSSSCT00000037209,18,33220506,-
ENSSSCG00000016652,ENSSSCT00000018130,18,34465665,-
ENSSSCG00000016653,ENSSSCT00000018131,18,36584130,-
ENSSSCG00000016657,ENSSSCT00000034056,18,37416966,+
ENSSSCG00000016658,ENSSSCT00000072874,18,37708575,-
ENSSSCG00000016659,ENSSSCT00000048919,18,37724498,+
ENSSSCG00000016661,ENSSSCT00000018140,18,38284645,-
ENSSSCG00000016662,ENSSSCT00000018141,18,38635617,+
ENSSSCG00000016663,ENSSSCT00000018142,18,38694257,+
ENSSSCG00000016664,ENSSSCT00000018143,18,39085754,-
ENSSSCG00000016665,ENSSSCT00000075551,18,39663571,-
ENSSSCG00000016668,ENSSSCT00000054189,18,41100861,+
ENSSSCG00000016671,ENSSSCT00000090626,18,41468466,-
ENSSSCG00000016672,ENSSSCT00000030340,18,41972301,-
ENSSSCG00000016673,ENSSSCT00000018152,18,42046184,-
ENSSSCG00000016674,ENSSSCT00000018153,18,42200694,-
ENSSSCG00000016676,ENSSSCT00000059653,18,42209352,+
ENSSSCG00000016677,ENSSSCT00000018157,18,42352162,-
ENSSSCG00000016679,ENSSSCT00000105910,18,42410792,+
ENSSSCG00000016682,ENSSSCT00000060505,18,42901157,-
ENSSSCG00000016684,ENSSSCT00000053157,18,42925335,+
ENSSSCG00000016685,ENSSSCT00000048239,18,43071331,-
ENSSSCG00000016686,ENSSSCT00000018167,18,43184555,-
ENSSSCG00000016687,ENSSSCT00000077816,18,43249369,-
ENSSSCG00000016688,ENSSSCT00000018169,18,43559619,+
ENSSSCG00000016690,ENSSSCT00000084961,18,44197386,-
ENSSSCG00000016691,ENSSSCT00000057513,18,44488511,+
ENSSSCG00000016692,ENSSSCT00000036364,18,44909921,-
ENSSSCG00000016695,ENSSSCT00000089169,18,44985425,+
ENSSSCG00000016696,ENSSSCT00000018177,18,45331368,-
