Gene ID	Representative Transcript ID	Chromosome	TSS	strand
ENSDARG00000070666	ENSDART00000103973	11	19097746	-
ENSDARG00000070668	ENSDART00000133787	16	11946139	-
ENSDARG00000070669	ENSDART00000146611	16	11834516	+
ENSDARG00000070670	ENSDART00000103980	17	37474689	-
ENSDARG00000070672	ENSDART00000103983	11	19501440	-
ENSDARG00000070673	ENSDART00000154414	17	37299394	-
ENSDARG00000070674	ENSDART00000103987	11	19502297	+
ENSDARG00000070675	ENSDART00000103986	23	25135858	+
ENSDARG00000070676	ENSDART00000129697	3	22345582	+
ENSDARG00000070677	ENSDART00000103997	11	20056732	+
ENSDARG00000070681	ENSDART00000104029	23	24705424	+
ENSDARG00000070682	ENSDART00000104031	23	24699400	-
ENSDARG00000070683	ENSDART00000104043	25	16146851	-
ENSDARG00000070686	ENSDART00000104051	3	21137362	-
ENSDARG00000070688	ENSDART00000187044	16	9897769	-
ENSDARG00000070692	ENSDART00000143975	25	16189044	+
ENSDARG00000070698	ENSDART00000104072	11	16574625	+
ENSDARG00000070702	ENSDART00000132430	19	24267823	-
ENSDARG00000070704	ENSDART00000189505	19	24135824	-
ENSDARG00000070705	ENSDART00000080632	19	24125457	-
ENSDARG00000070710	ENSDART00000154232	6	39108858	+
ENSDARG00000070713	ENSDART00000004240	6	39085969	+
ENSDARG00000070714	ENSDART00000104107	11	16021522	-
ENSDARG00000070717	ENSDART00000104110	25	16643880	-
ENSDARG00000070721	ENSDART00000150885	6	39006449	-
ENSDARG00000070723	ENSDART00000019413	25	16782394	-
ENSDARG00000070724	ENSDART00000018614	11	12998400	-
ENSDARG00000070726	ENSDART00000149833	6	38818582	-
ENSDARG00000070730	ENSDART00000138026	6	38419318	-
ENSDARG00000070734	ENSDART00000191299	25	16826219	-
ENSDARG00000070735	ENSDART00000134969	3	19899914	-
ENSDARG00000070743	ENSDART00000104157	6	36821621	+
ENSDARG00000070746	ENSDART00000190605	6	36839509	+
ENSDARG00000070755	ENSDART00000172977	16	7698013	+
ENSDARG00000070757	ENSDART00000152805	20	10723292	+
ENSDARG00000070769	ENSDART00000104204	17	29119362	-
ENSDARG00000070770	ENSDART00000104209	23	21459263	+
ENSDARG00000070774	ENSDART00000134567	19	23296616	+
ENSDARG00000070775	ENSDART00000104216	25	17403598	-
ENSDARG00000070780	ENSDART00000087803	3	19207176	+
ENSDARG00000070781	ENSDART00000104234	20	9963713	-
ENSDARG00000070786	ENSDART00000134439	20	10065130	-
ENSDARG00000070787	ENSDART00000003891	11	11719575	+
ENSDARG00000070792	ENSDART00000104248	6	36459897	+
ENSDARG00000070794	ENSDART00000182286	17	30369107	+
ENSDARG00000070795	ENSDART00000104252	16	6944564	+
ENSDARG00000070798	ENSDART00000149620	16	6944927	-
ENSDARG00000070800	ENSDART00000169065	19	22346603	-
ENSDARG00000070801	ENSDART00000187751	6	36795219	-
ENSDARG00000070809	ENSDART00000104279	19	21766461	-
ENSDARG00000070810	ENSDART00000134202	16	5774977	+
ENSDARG00000070812	ENSDART00000108681	11	12220002	-
ENSDARG00000070818	ENSDART00000129992	23	20863145	+
ENSDARG00000070822	ENSDART00000104299	3	17933132	+
ENSDARG00000070824	ENSDART00000104298	6	29402997	+
ENSDARG00000070826	ENSDART00000193243	25	20116407	+
ENSDARG00000070828	ENSDART00000104303	6	29386728	+
ENSDARG00000070830	ENSDART00000104315	25	20049449	-
ENSDARG00000070831	ENSDART00000104318	19	20388345	-
ENSDARG00000070832	ENSDART00000104323	16	8132742	-
ENSDARG00000070833	ENSDART00000143090	17	31695257	-
ENSDARG00000070834	ENSDART00000104334	23	20429741	-
ENSDARG00000070835	ENSDART00000144047	23	20422661	+
ENSDARG00000070839	ENSDART00000124947	6	29086473	-
ENSDARG00000070843	ENSDART00000179139	11	5681762	+
ENSDARG00000070844	ENSDART00000104360	11	5865744	-
ENSDARG00000070846	ENSDART00000145516	11	5880575	+
ENSDARG00000070847	ENSDART00000036273	22	36902352	+
ENSDARG00000070849	ENSDART00000104364	11	5926850	+
ENSDARG00000070852	ENSDART00000126799	7	3807658	-
ENSDARG00000070857	ENSDART00000143445	23	20100436	-
ENSDARG00000070858	ENSDART00000178072	1	46505310	-
ENSDARG00000070864	ENSDART00000131126	6	28222592	-
ENSDARG00000070866	ENSDART00000135299	3	15828426	+
ENSDARG00000070867	ENSDART00000160707	6	28205284	+
ENSDARG00000070868	ENSDART00000089342	23	19977120	+
ENSDARG00000070873	ENSDART00000104405	11	6265723	-
ENSDARG00000070874	ENSDART00000086885	17	26815021	+
ENSDARG00000070892	ENSDART00000104437	22	38819603	-
ENSDARG00000070894	ENSDART00000104441	23	19655301	+
ENSDARG00000070898	ENSDART00000140764	22	38801510	-
ENSDARG00000070903	ENSDART00000148741	25	18583877	+
ENSDARG00000070913	ENSDART00000104493	22	37349967	-
ENSDARG00000070914	ENSDART00000104496	25	18330503	-
ENSDARG00000070916	ENSDART00000123114	17	33296436	+
ENSDARG00000070917	ENSDART00000113581	25	18140537	-
ENSDARG00000070918	ENSDART00000132670	22	38229321	+
ENSDARG00000070919	ENSDART00000174539	11	3005536	+
ENSDARG00000070922	ENSDART00000154888	11	497680	-
ENSDARG00000070923	ENSDART00000104524	23	18609475	-
ENSDARG00000070929	ENSDART00000104532	6	26559921	-
ENSDARG00000070931	ENSDART00000131517	19	10373630	-
ENSDARG00000070932	ENSDART00000104549	3	17537352	+
ENSDARG00000070939	ENSDART00000158266	11	2297832	-
ENSDARG00000070941	ENSDART00000182121	11	2391469	+
ENSDARG00000070950	ENSDART00000104596	19	9666961	+
ENSDARG00000070951	ENSDART00000154115	6	54142311	+
ENSDARG00000070952	ENSDART00000104607	19	9533008	+
ENSDARG00000070953	ENSDART00000155309	17	21477892	+
ENSDARG00000070954	ENSDART00000127254	17	21784152	-
ENSDARG00000070955	ENSDART00000104612	17	21793113	-
ENSDARG00000070958	ENSDART00000145029	22	38035084	-
ENSDARG00000070959	ENSDART00000139385	19	9455218	+
ENSDARG00000070960	ENSDART00000133447	19	9344171	+
ENSDARG00000070961	ENSDART00000079173	6	31233696	-
ENSDARG00000070964	ENSDART00000104623	19	9277327	+
ENSDARG00000070966	ENSDART00000104628	6	30703828	+
ENSDARG00000070971	ENSDART00000131748	25	8916917	-
ENSDARG00000070972	ENSDART00000104637	19	9174166	+
ENSDARG00000070981	ENSDART00000127755	19	9032073	+
ENSDARG00000070985	ENSDART00000104657	19	8962906	-
ENSDARG00000070986	ENSDART00000104659	25	8138122	-
ENSDARG00000070991	ENSDART00000135583	6	15641686	-
ENSDARG00000070995	ENSDART00000061745	6	14292329	-
ENSDARG00000071001	ENSDART00000140006	19	7838644	+
ENSDARG00000071004	ENSDART00000104708	17	21200406	-
ENSDARG00000071005	ENSDART00000128073	17	23311377	+
ENSDARG00000071007	ENSDART00000104715	17	23446760	-
ENSDARG00000071009	ENSDART00000104718	17	23470967	+
ENSDARG00000071010	ENSDART00000146747	19	7717449	+
ENSDARG00000071011	ENSDART00000104722	6	13742899	+
ENSDARG00000071013	ENSDART00000104732	6	13376060	-
ENSDARG00000071014	ENSDART00000134271	19	7575341	+
ENSDARG00000071015	ENSDART00000138866	19	7549854	+
ENSDARG00000071017	ENSDART00000104740	20	826459	+
ENSDARG00000071018	ENSDART00000122209	17	23674495	-
ENSDARG00000071021	ENSDART00000124661	17	23709347	-
ENSDARG00000071024	ENSDART00000139128	22	30502555	+
ENSDARG00000071025	ENSDART00000104744	6	13117598	+
ENSDARG00000071026	ENSDART00000104750	19	7450796	-
ENSDARG00000071029	ENSDART00000162292	23	16928506	+
ENSDARG00000071031	ENSDART00000075184	25	6049339	-
ENSDARG00000071032	ENSDART00000104768	6	13024448	+
ENSDARG00000071036	ENSDART00000104778	22	29994093	+
ENSDARG00000071037	ENSDART00000021177	17	23926796	+
ENSDARG00000071040	ENSDART00000104784	20	188930	-
ENSDARG00000071042	ENSDART00000130003	20	190028	+
ENSDARG00000071044	ENSDART00000104791	23	16774589	+
ENSDARG00000071046	ENSDART00000146280	22	29648854	+
ENSDARG00000071048	ENSDART00000104806	20	284865	-
ENSDARG00000071049	ENSDART00000104807	20	305035	+
ENSDARG00000071051	ENSDART00000172576	22	29083114	-
ENSDARG00000071055	ENSDART00000151947	23	13375359	+
ENSDARG00000071059	ENSDART00000104828	22	28871787	-
ENSDARG00000071060	ENSDART00000104831	23	13840433	-
ENSDARG00000071062	ENSDART00000104835	25	3192405	-
ENSDARG00000071065	ENSDART00000193807	23	13875252	-
ENSDARG00000071074	ENSDART00000104859	25	3217419	+
ENSDARG00000071076	ENSDART00000104866	25	3326885	+
ENSDARG00000071082	ENSDART00000191995	17	20167236	-
ENSDARG00000071083	ENSDART00000005112	22	28777559	-
ENSDARG00000071084	ENSDART00000151661	6	10809546	-
ENSDARG00000071086	ENSDART00000151714	6	10780698	-
ENSDARG00000071087	ENSDART00000104888	25	3347461	+
ENSDARG00000071090	ENSDART00000138911	17	20143946	-
ENSDARG00000071091	ENSDART00000154251	17	19963718	-
ENSDARG00000071095	ENSDART00000189359	22	28446365	+
ENSDARG00000071097	ENSDART00000151389	19	6910384	+
ENSDARG00000071107	ENSDART00000156925	25	2081371	-
ENSDARG00000071113	ENSDART00000149237	6	10233650	-
ENSDARG00000071116	ENSDART00000104933	19	11315224	-
ENSDARG00000071139	ENSDART00000151615	6	9142731	+
ENSDARG00000071143	ENSDART00000181094	22	27362439	-
ENSDARG00000071150	ENSDART00000140051	19	6134802	-
ENSDARG00000071152	ENSDART00000104977	3	3610140	+
ENSDARG00000071159	ENSDART00000150916	6	9191981	+
ENSDARG00000071164	ENSDART00000138189	17	17764979	+
ENSDARG00000071168	ENSDART00000105025	13	47810394	-
ENSDARG00000071173	ENSDART00000042061	7	4332430	+
ENSDARG00000071192	ENSDART00000149871	17	15413412	+
ENSDARG00000071196	ENSDART00000143956	6	8736766	-
ENSDARG00000071197	ENSDART00000105098	6	8652310	+
ENSDARG00000071198	ENSDART00000151294	6	8597735	-
ENSDARG00000071203	ENSDART00000105117	17	9950911	-
ENSDARG00000071205	ENSDART00000105120	19	3574060	-
ENSDARG00000071208	ENSDART00000105133	11	39202915	-
ENSDARG00000071209	ENSDART00000158531	23	8373807	-
ENSDARG00000071211	ENSDART00000157285	11	39105019	+
ENSDARG00000071212	ENSDART00000102827	11	39105253	-
ENSDARG00000071213	ENSDART00000151358	6	8244474	-
ENSDARG00000071215	ENSDART00000112290	6	7977611	+
ENSDARG00000071216	ENSDART00000105150	19	3303995	-
ENSDARG00000071223	ENSDART00000142222	19	3244360	-
ENSDARG00000071224	ENSDART00000105168	19	3240605	-
ENSDARG00000071230	ENSDART00000171689	17	13664442	+
ENSDARG00000071233	ENSDART00000105179	23	6752828	+
ENSDARG00000071235	ENSDART00000092131	23	6795531	+
ENSDARG00000071238	ENSDART00000056426	23	6865946	-
ENSDARG00000071241	ENSDART00000082154	23	6879731	-
ENSDARG00000071250	ENSDART00000146554	19	791538	+
ENSDARG00000071251	ENSDART00000142287	19	823945	+
ENSDARG00000071259	ENSDART00000153913	17	10813885	-
ENSDARG00000071261	ENSDART00000105257	23	6141541	+
ENSDARG00000071271	ENSDART00000105283	23	12545114	+
ENSDARG00000071272	ENSDART00000182512	23	2703044	+
ENSDARG00000071288	ENSDART00000105316	23	545942	-
ENSDARG00000071294	ENSDART00000189814	17	8799451	+
ENSDARG00000071298	ENSDART00000153015	12	47424427	+
ENSDARG00000071304	ENSDART00000105344	14	6287871	+
ENSDARG00000071306	ENSDART00000183922	12	20665865	-
ENSDARG00000071310	ENSDART00000187531	22	19425657	+
ENSDARG00000071325	ENSDART00000105399	22	18807527	+
ENSDARG00000071331	ENSDART00000147464	20	29420713	-
ENSDARG00000071333	ENSDART00000105419	22	18491813	-
ENSDARG00000071336	ENSDART00000165514	14	48960078	+
ENSDARG00000071339	ENSDART00000152024	22	18166599	+
ENSDARG00000071345	ENSDART00000136045	14	46216703	+
ENSDARG00000071347	ENSDART00000143084	17	24587686	-
ENSDARG00000071353	ENSDART00000124925	14	46113404	-
ENSDARG00000071355	ENSDART00000171293	22	17482810	-
ENSDARG00000071357	ENSDART00000157092	17	24632440	+
ENSDARG00000071360	ENSDART00000105457	17	24684687	-
ENSDARG00000071374	ENSDART00000105477	24	34606966	+
ENSDARG00000071375	ENSDART00000093310	22	20011604	-
ENSDARG00000071377	ENSDART00000105315	22	19552987	+
ENSDARG00000071378	ENSDART00000105485	22	19552803	-
ENSDARG00000071384	ENSDART00000173264	14	41887070	+
ENSDARG00000071394	ENSDART00000136744	22	20427170	+
ENSDARG00000071395	ENSDART00000105518	12	35505610	-
ENSDARG00000071396	ENSDART00000105523	12	35046704	+
ENSDARG00000071403	ENSDART00000105532	22	20720427	-
ENSDARG00000071406	ENSDART00000105533	12	34827808	+
ENSDARG00000071409	ENSDART00000105545	12	33972798	-
ENSDARG00000071410	ENSDART00000135388	22	21314860	-
ENSDARG00000071413	ENSDART00000105550	22	21516689	+
ENSDARG00000071414	ENSDART00000105562	12	33459579	-
ENSDARG00000071416	ENSDART00000143075	22	21950838	+
ENSDARG00000071418	ENSDART00000105572	24	34113424	+
ENSDARG00000071424	ENSDART00000160165	22	22231720	-
ENSDARG00000071425	ENSDART00000105583	12	31794908	-
ENSDARG00000071426	ENSDART00000105584	12	31783066	+
ENSDARG00000071429	ENSDART00000150564	14	36738067	+
ENSDARG00000071439	ENSDART00000105613	22	23267893	-
ENSDARG00000071445	ENSDART00000178687	12	26407092	-
ENSDARG00000071450	ENSDART00000193187	22	17261801	+
ENSDARG00000071456	ENSDART00000109975	24	38192003	-
ENSDARG00000071458	ENSDART00000142454	22	16446052	+
ENSDARG00000071460	ENSDART00000152019	24	38155830	+
ENSDARG00000071462	ENSDART00000183417	22	16403602	-
ENSDARG00000071463	ENSDART00000105677	24	38534550	+
ENSDARG00000071465	ENSDART00000105678	22	16308450	+
ENSDARG00000071467	ENSDART00000105687	14	33427837	+
ENSDARG00000071468	ENSDART00000105692	22	15720347	-
ENSDARG00000071469	ENSDART00000185309	5	70262153	+
ENSDARG00000071478	ENSDART00000182867	14	32918172	+
ENSDARG00000071487	ENSDART00000105736	21	1644414	-
ENSDARG00000071491	ENSDART00000105749	24	28419444	-
ENSDARG00000071492	ENSDART00000125412	24	28437833	-
ENSDARG00000071493	ENSDART00000105753	24	28711176	-
ENSDARG00000071494	ENSDART00000105751	12	24738962	+
ENSDARG00000071495	ENSDART00000142416	22	15323930	+
ENSDARG00000071496	ENSDART00000105760	14	32022272	+
ENSDARG00000071497	ENSDART00000105761	14	32016615	-
ENSDARG00000071498	ENSDART00000105767	14	31657412	+
ENSDARG00000071499	ENSDART00000105771	24	27511734	+
ENSDARG00000071500	ENSDART00000105776	22	12726556	-
ENSDARG00000071506	ENSDART00000105788	22	11972786	+
ENSDARG00000071518	ENSDART00000190796	22	11724563	-
ENSDARG00000071524	ENSDART00000105823	22	11054244	-
ENSDARG00000071541	ENSDART00000105846	22	10591876	-
ENSDARG00000071548	ENSDART00000105854	12	18906407	+
ENSDARG00000071549	ENSDART00000136961	22	10502780	-
ENSDARG00000071551	ENSDART00000105858	12	18899396	+
ENSDARG00000071553	ENSDART00000105864	22	6941098	-
ENSDARG00000071558	ENSDART00000145379	22	164944	-
ENSDARG00000071560	ENSDART00000105887	12	5728755	-
ENSDARG00000071562	ENSDART00000173090	14	30285613	+
ENSDARG00000071565	ENSDART00000164750	24	23671709	-
ENSDARG00000071566	ENSDART00000092906	12	13205955	+
ENSDARG00000071567	ENSDART00000105898	14	29769336	+
ENSDARG00000071570	ENSDART00000139297	22	10232527	+
ENSDARG00000071573	ENSDART00000134356	12	13336703	-
ENSDARG00000071578	ENSDART00000105916	22	10066846	+
ENSDARG00000071579	ENSDART00000105917	24	21689146	-
ENSDARG00000071581	ENSDART00000106300	22	10051401	-
ENSDARG00000071583	ENSDART00000105925	24	21640635	+
ENSDARG00000071585	ENSDART00000105932	14	26546175	+
ENSDARG00000071586	ENSDART00000105933	14	26536504	-
ENSDARG00000071588	ENSDART00000122678	22	9854088	+
ENSDARG00000071589	ENSDART00000193197	22	9861531	-
ENSDARG00000071592	ENSDART00000105952	12	20362061	-
ENSDARG00000071594	ENSDART00000105955	24	16140423	+
ENSDARG00000071596	ENSDART00000105956	24	15897717	+
ENSDARG00000071601	ENSDART00000191384	12	17698669	-
ENSDARG00000071618	ENSDART00000138646	22	9199911	-
ENSDARG00000071626	ENSDART00000106058	24	17023392	-
ENSDARG00000071629	ENSDART00000106062	22	7563593	-
ENSDARG00000071636	ENSDART00000106081	22	7457247	-
ENSDARG00000071643	ENSDART00000106100	22	6562618	-
ENSDARG00000071644	ENSDART00000183588	22	6499077	-
ENSDARG00000071648	ENSDART00000106104	22	6362472	-
ENSDARG00000071652	ENSDART00000155400	15	15230264	-
ENSDARG00000071657	ENSDART00000106118	22	6144428	-
ENSDARG00000071658	ENSDART00000106120	15	15357178	-
ENSDARG00000071669	ENSDART00000021657	14	22498757	+
ENSDARG00000071670	ENSDART00000106141	22	5663529	+
ENSDARG00000071671	ENSDART00000136597	14	22467698	+
ENSDARG00000071673	ENSDART00000089428	24	20531813	-
ENSDARG00000071678	ENSDART00000083474	22	5103349	+
ENSDARG00000071679	ENSDART00000141276	22	5135884	+
ENSDARG00000071680	ENSDART00000111822	22	5123479	+
ENSDARG00000071683	ENSDART00000161345	22	5099824	-
ENSDARG00000071684	ENSDART00000106166	22	5006801	-
ENSDARG00000071685	ENSDART00000152026	24	19591893	+
ENSDARG00000071691	ENSDART00000014379	12	10441661	-
ENSDARG00000071692	ENSDART00000106186	24	18948665	+
ENSDARG00000071694	ENSDART00000007335	12	10365969	-
ENSDARG00000071697	ENSDART00000182539	14	20941038	+
ENSDARG00000071699	ENSDART00000106205	14	20891745	-
ENSDARG00000071701	ENSDART00000106209	14	20900989	+
ENSDARG00000071709	ENSDART00000091489	12	9703172	+
ENSDARG00000071719	ENSDART00000106221	22	2860260	+
ENSDARG00000071724	ENSDART00000127568	24	10394277	-
ENSDARG00000071733	ENSDART00000169214	12	9516981	-
ENSDARG00000071735	ENSDART00000175182	24	11105786	+
ENSDARG00000071745	ENSDART00000152249	12	9250107	+
ENSDARG00000071772	ENSDART00000145413	12	6551681	-
ENSDARG00000071774	ENSDART00000106388	24	8261786	-
ENSDARG00000071819	ENSDART00000143499	22	2298419	+
ENSDARG00000071823	ENSDART00000158354	24	3783497	-
ENSDARG00000071833	ENSDART00000031485	22	2660531	+
ENSDARG00000071860	ENSDART00000106619	24	2519761	+
ENSDARG00000071863	ENSDART00000177356	24	1151483	-
ENSDARG00000071868	ENSDART00000106654	14	12020653	-
ENSDARG00000071871	ENSDART00000106657	14	11395383	+
ENSDARG00000071872	ENSDART00000106658	14	10954345	+
ENSDARG00000071876	ENSDART00000063559	14	9462726	+
ENSDARG00000071877	ENSDART00000106669	12	464007	-
ENSDARG00000071878	ENSDART00000106670	14	8814590	-
ENSDARG00000071879	ENSDART00000106671	14	8795081	-
ENSDARG00000071880	ENSDART00000161171	14	8724290	-
ENSDARG00000071881	ENSDART00000106672	14	1200854	-
ENSDARG00000071904	ENSDART00000106704	14	2221877	-
ENSDARG00000071906	ENSDART00000190043	14	1124409	+
ENSDARG00000073665	ENSDART00000184337	10	43406796	+
ENSDARG00000073675	ENSDART00000180052	10	43850304	-
ENSDARG00000073684	ENSDART00000109679	6	2030703	+
ENSDARG00000073686	ENSDART00000113316	21	38745094	+
ENSDARG00000073688	ENSDART00000184585	7	16834679	+
ENSDARG00000073695	ENSDART00000109231	10	15672862	-
ENSDARG00000073696	ENSDART00000135493	10	26944418	+
ENSDARG00000073699	ENSDART00000180466	11	11301357	-
ENSDARG00000073704	ENSDART00000114359	21	32487061	-
ENSDARG00000073705	ENSDART00000132445	16	25368048	-
ENSDARG00000073707	ENSDART00000180289	21	25484990	-
ENSDARG00000073708	ENSDART00000113546	4	73756761	-
ENSDARG00000073709	ENSDART00000185039	14	29945070	+
ENSDARG00000073710	ENSDART00000150953	3	27606505	+
ENSDARG00000073711	ENSDART00000109799	12	25945560	+
ENSDARG00000073713	ENSDART00000176628	2	15776408	+
ENSDARG00000073716	ENSDART00000184613	13	9598320	-
ENSDARG00000073718	ENSDART00000151679	3	29688399	-
ENSDARG00000073721	ENSDART00000113101	10	17587832	-
ENSDARG00000073723	ENSDART00000112242	7	56676838	+
ENSDARG00000073724	ENSDART00000152706	15	23485752	-
ENSDARG00000073726	ENSDART00000156474	15	37412883	+
ENSDARG00000073728	ENSDART00000109485	7	7151832	+
ENSDARG00000073731	ENSDART00000113998	7	28901786	+
ENSDARG00000073732	ENSDART00000047409	16	16849220	+
ENSDARG00000073737	ENSDART00000114446	5	15495370	+
ENSDARG00000073738	ENSDART00000143844	8	11077230	-
ENSDARG00000073741	ENSDART00000109507	7	69528850	+
ENSDARG00000073743	ENSDART00000099863	8	50190742	+
ENSDARG00000073744	ENSDART00000191326	22	39054012	+
ENSDARG00000073747	ENSDART00000153421	20	36393555	-
ENSDARG00000073750	ENSDART00000174614	9	22122637	-
ENSDARG00000073756	ENSDART00000181691	2	24069434	-
ENSDARG00000073764	ENSDART00000109113	6	9529217	-
ENSDARG00000073765	ENSDART00000113224	12	20552190	+
ENSDARG00000073766	ENSDART00000187684	4	26357221	+
ENSDARG00000073769	ENSDART00000181406	25	20985155	-
ENSDARG00000073771	ENSDART00000109305	12	5455936	-
ENSDARG00000073773	ENSDART00000110364	8	45381349	+
ENSDARG00000073784	ENSDART00000192931	16	2820340	+
ENSDARG00000073786	ENSDART00000110715	24	16917086	-
ENSDARG00000073787	ENSDART00000110097	11	1550709	-
ENSDARG00000073789	ENSDART00000185953	22	31025096	+
ENSDARG00000073792	ENSDART00000181380	21	14251453	-
ENSDARG00000073799	ENSDART00000138508	16	31435020	-
ENSDARG00000073801	ENSDART00000145429	8	47844456	-
ENSDARG00000073802	ENSDART00000111193	11	33426254	+
ENSDARG00000073808	ENSDART00000141831	5	10002260	-
ENSDARG00000073810	ENSDART00000148562	12	30653047	+
ENSDARG00000073813	ENSDART00000156434	6	27275716	+
ENSDARG00000073814	ENSDART00000132835	20	48701593	-
ENSDARG00000073820	ENSDART00000186166	14	11507426	-
ENSDARG00000073824	ENSDART00000109257	18	26337869	+
ENSDARG00000073837	ENSDART00000114260	6	11397269	+
ENSDARG00000073845	ENSDART00000113299	14	7902374	+
ENSDARG00000073848	ENSDART00000042086	1	45969240	+
ENSDARG00000073850	ENSDART00000154151	6	38930726	-
ENSDARG00000073857	ENSDART00000109356	1	6494384	-
ENSDARG00000073858	ENSDART00000055414	4	5835393	+
