Gene	start	end	length
ENSSSCG00000044103	128071566	128081272	9706
ENSSSCG00000041094	128071607	128245992	174385
ENSSSCG00000051339	129010341	129018775	8434
ENSSSCG00000047770	129056926	129061664	4738
ENSSSCG00000049694	129414873	129419717	4844
ENSSSCG00000051057	129797110	129860442	63332
ENSSSCG00000042741	122621541	122764584	143043
ENSSSCG00000049491	129063262	129070626	7364
ENSSSCG00000051720	127164828	127165047	219
ENSSSCG00000019764	120999169	120999274	105
ENSSSCG00000018923	124361569	124361664	95
ENSSSCG00000018448	124360288	124360419	131
ENSSSCG00000036331	115172039	115188041	16002
ENSSSCG00000028277	115206008	115226515	20507
ENSSSCG00000030140	115251719	115286760	35041
ENSSSCG00000037254	115288276	115311652	23376
ENSSSCG00000006857	115634172	115840708	206536
ENSSSCG00000006858	116583630	116623933	40303
ENSSSCG00000006840	111006968	111076918	69950
ENSSSCG00000006841	111080682	111101303	20621
ENSSSCG00000021440	111102396	111165886	63490
ENSSSCG00000006842	111174962	111225453	50491
ENSSSCG00000032160	111299353	111328378	29025
ENSSSCG00000006846	111364966	111382572	17606
ENSSSCG00000006850	111392338	111467300	74962
ENSSSCG00000051127	111504725	111508981	4256
ENSSSCG00000006848	111579663	111634266	54603
ENSSSCG00000006852	112287043	112614544	327501
ENSSSCG00000029849	117064755	117069650	4895
ENSSSCG00000006860	117314845	117396495	81650
ENSSSCG00000006861	117396615	117420704	24089
ENSSSCG00000006862	117496920	117511222	14302
ENSSSCG00000006864	117635861	117805254	169393
ENSSSCG00000047713	117676454	117684766	8312
ENSSSCG00000006865	117852766	117875684	22918
ENSSSCG00000006866	117875002	117936612	61610
ENSSSCG00000006867	117939896	117963468	23572
ENSSSCG00000006869	117961116	117985620	24504
ENSSSCG00000028821	117985759	118050040	64281
ENSSSCG00000006870	118049105	118090354	41249
ENSSSCG00000006871	118103006	118153159	50153
ENSSSCG00000006872	118177377	118269101	91724
ENSSSCG00000006873	118269156	118370773	101617
ENSSSCG00000006874	118377248	118428086	50838
ENSSSCG00000006875	118713994	118752224	38230
ENSSSCG00000006876	118947440	119065184	117744
ENSSSCG00000006877	119035133	119255877	220744
ENSSSCG00000006878	119931414	120712459	781045
ENSSSCG00000041339	120220693	120224942	4249
ENSSSCG00000050401	120472687	120477493	4806
ENSSSCG00000041080	120493915	120499135	5220
ENSSSCG00000006853	112701088	112703581	2493
ENSSSCG00000035602	117618733	117619884	1151
ENSSSCG00000041066	111635931	111723963	88032
ENSSSCG00000043670	117191659	117198203	6544
ENSSSCG00000051095	118097278	118101622	4344
ENSSSCG00000045465	119790185	119800629	10444
ENSSSCG00000020065	117330500	117330596	96
ENSSSCG00000037932	120065460	120065561	101
ENSSSCG00000019029	120072872	120072971	99
ENSSSCG00000006845	111233991	111293964	59973
ENSSSCG00000006455	92394593	92412141	17548
ENSSSCG00000006587	96243118	96261495	18377
ENSSSCG00000027322	96261775	96277521	15746
ENSSSCG00000006456	92415335	92444712	29377
ENSSSCG00000006572	95957228	95973430	16202
ENSSSCG00000028553	95980918	95987867	6949
ENSSSCG00000034159	95984358	95989474	5116
ENSSSCG00000006397	90681364	90700792	19428
ENSSSCG00000033585	90720696	90721946	1250
ENSSSCG00000037268	90898689	90901874	3185
ENSSSCG00000042263	91062177	91088456	26279
ENSSSCG00000006413	91118879	91125437	6558
ENSSSCG00000048076	91156496	91160457	3961
ENSSSCG00000036223	91224139	91225850	1711
ENSSSCG00000006415	91227363	91260097	32734
ENSSSCG00000006567	95734299	95745629	11330
ENSSSCG00000006568	95748140	95761519	13379
ENSSSCG00000006562	95766490	95864435	97945
ENSSSCG00000006569	95898804	95903604	4800
ENSSSCG00000006571	95905150	95944809	39659
ENSSSCG00000006542	94915965	95113275	197310
ENSSSCG00000034984	97835547	97837921	2374
ENSSSCG00000006624	97837981	97894301	56320
ENSSSCG00000022107	95994263	96005585	11322
ENSSSCG00000006625	97902172	97913283	11111
ENSSSCG00000031053	96007028	96012310	5282
ENSSSCG00000038991	96010877	96027323	16446
ENSSSCG00000006626	97918245	97949931	31686
ENSSSCG00000006582	96027639	96029869	2230
ENSSSCG00000006581	96030930	96038602	7672
ENSSSCG00000006579	96084088	96086827	2739
ENSSSCG00000006578	96088201	96091156	2955
ENSSSCG00000006577	96094147	96096870	2723
ENSSSCG00000021084	96098525	96099684	1159
ENSSSCG00000034539	96165570	96167711	2141
ENSSSCG00000006592	96176716	96179929	3213
ENSSSCG00000006590	96209659	96210602	943
ENSSSCG00000032857	96225691	96227127	1436
ENSSSCG00000006588	96236115	96239413	3298
ENSSSCG00000006627	97949931	97958882	8951
ENSSSCG00000039568	79264880	79268475	3595
ENSSSCG00000006243	75525555	75530876	5321
ENSSSCG00000006698	99970394	100058164	87770
ENSSSCG00000036133	75548205	75579557	31352
ENSSSCG00000006245	75586525	75598989	12464
ENSSSCG00000006398	90661985	90672572	10587
ENSSSCG00000032887	79378796	79389520	10724
ENSSSCG00000006232	72800623	72882151	81528
ENSSSCG00000032846	75191257	75215906	24649
ENSSSCG00000032573	75636278	75646153	9875
ENSSSCG00000006233	73047847	73141989	94142
ENSSSCG00000028902	77594324	77649548	55224
ENSSSCG00000033922	77673244	77683074	9830
ENSSSCG00000034495	78527519	78981003	453484
ENSSSCG00000030578	77069092	77083723	14631
ENSSSCG00000006260	77083548	77102408	18860
ENSSSCG00000006261	77109594	77138320	28726
ENSSSCG00000042752	76724604	76734610	10006
ENSSSCG00000006262	77141945	77209533	67588
ENSSSCG00000006263	77211493	77302162	90669
ENSSSCG00000045207	78776986	78783143	6157
ENSSSCG00000006264	77399183	77426879	27696
ENSSSCG00000006247	75646584	75694117	47533
ENSSSCG00000040470	75762209	75769955	7746
ENSSSCG00000006236	74236826	74298193	61367
ENSSSCG00000006237	74295922	74341085	45163
ENSSSCG00000006457	92460862	92504024	43162
ENSSSCG00000006458	92543263	92567723	24460
ENSSSCG00000006238	74343123	74372621	29498
ENSSSCG00000026210	92591603	92631709	40106
ENSSSCG00000006239	74405902	74437615	31713
ENSSSCG00000036622	92712599	92741150	28551
ENSSSCG00000049524	92775208	92791425	16217
ENSSSCG00000006240	74612528	74745989	133461
ENSSSCG00000043115	92808169	92821125	12956
ENSSSCG00000006235	73810290	74115151	304861
ENSSSCG00000024970	92964941	92979122	14181
ENSSSCG00000006266	77897737	78002009	104272
ENSSSCG00000006267	78098999	78162963	63964
ENSSSCG00000022190	79621349	79652471	31122
ENSSSCG00000006273	79674739	79686685	11946
ENSSSCG00000006553	95471126	95520425	49299
ENSSSCG00000006274	79687375	79846656	159281
ENSSSCG00000006418	91374900	91402484	27584
ENSSSCG00000037532	91416432	91433242	16810
ENSSSCG00000006423	91485019	91491554	6535
ENSSSCG00000006554	95519992	95530846	10854
ENSSSCG00000006431	91485067	91640063	154996
ENSSSCG00000006555	95530994	95535407	4413
ENSSSCG00000006556	95542473	95572938	30465
ENSSSCG00000006277	79874831	80190655	315824
ENSSSCG00000031503	80427687	80501646	73959
ENSSSCG00000006280	80568859	80590679	21820
ENSSSCG00000033144	70887105	70928807	41702
ENSSSCG00000041628	91532023	91533624	1601
ENSSSCG00000035925	91788359	91796215	7856
ENSSSCG00000025644	91854058	91863710	9652
ENSSSCG00000038125	95574108	95698197	124089
ENSSSCG00000050933	70942898	70946544	3646
ENSSSCG00000025087	71903318	72107044	203726
ENSSSCG00000031838	95694771	95699447	4676
ENSSSCG00000006564	95705220	95711729	6509
ENSSSCG00000006559	95713742	95716153	2411
ENSSSCG00000006560	95716537	95722947	6410
ENSSSCG00000006561	95729347	95733819	4472
ENSSSCG00000035429	99328053	99332645	4592
ENSSSCG00000031262	99348490	99352755	4265
ENSSSCG00000022784	98923996	98934189	10193
ENSSSCG00000006682	99362950	99380822	17872
ENSSSCG00000006661	98939584	99010585	71001
ENSSSCG00000006230	72105972	72257226	151254
ENSSSCG00000006231	72573453	72694146	120693
ENSSSCG00000006248	75739402	75741076	1674
ENSSSCG00000037823	99378714	99382810	4096
ENSSSCG00000032367	79872939	79874477	1538
ENSSSCG00000044065	70954069	70957835	3766
ENSSSCG00000044388	71614315	71622558	8243
ENSSSCG00000045658	71771873	71774226	2353
ENSSSCG00000033386	73752648	73809156	56508
ENSSSCG00000043592	75231934	75236048	4114
ENSSSCG00000048200	75750579	75761382	10803
ENSSSCG00000046734	76564740	76589727	24987
ENSSSCG00000045551	76860359	76885103	24744
ENSSSCG00000026502	99384394	99404891	20497
ENSSSCG00000028509	99408466	99413492	5026
ENSSSCG00000051418	79271913	79273215	1302
ENSSSCG00000050435	79652594	79673310	20716
ENSSSCG00000006685	99409594	99415725	6131
ENSSSCG00000047593	80239939	80318973	79034
ENSSSCG00000045930	80602874	80607740	4866
ENSSSCG00000044565	80312649	80317282	4633
ENSSSCG00000018353	75762686	75762750	64
ENSSSCG00000037637	70996755	71021838	25083
ENSSSCG00000006663	99054426	99114162	59736
ENSSSCG00000006664	99115133	99122808	7675
ENSSSCG00000006688	99442901	99460868	17967
ENSSSCG00000006689	99465690	99475140	9450
ENSSSCG00000006665	99123585	99129218	5633
ENSSSCG00000006666	99138342	99153149	14807
ENSSSCG00000006690	99472350	99477944	5594
ENSSSCG00000006691	99479372	99494142	14770
ENSSSCG00000006667	99149254	99157186	7932
ENSSSCG00000047083	99169485	99186310	16825
ENSSSCG00000037355	99493481	99573564	80083
ENSSSCG00000043346	99579923	99584995	5072
ENSSSCG00000006678	99233611	99242586	8975
ENSSSCG00000006693	99625080	99657161	32081
ENSSSCG00000041677	97495819	97507684	11865
ENSSSCG00000006618	97514224	97528481	14257
ENSSSCG00000006679	99257227	99277788	20561
ENSSSCG00000006619	97525181	97620788	95607
ENSSSCG00000006694	99653644	99712226	58582
ENSSSCG00000006696	99854392	99871286	16894
ENSSSCG00000006697	99930345	99968412	38067
ENSSSCG00000006620	97648818	97703592	54774
ENSSSCG00000006621	97704813	97730076	25263
ENSSSCG00000006622	97776589	97833282	56693
ENSSSCG00000033862	100143127	100164267	21140
ENSSSCG00000006701	100264968	100425692	160724
ENSSSCG00000006702	100336980	100374367	37387
ENSSSCG00000006703	100378071	100394338	16267
ENSSSCG00000024481	100646935	100863250	216315
ENSSSCG00000049559	100773501	100775198	1697
ENSSSCG00000034144	97993965	97995974	2009
ENSSSCG00000006628	97994065	98004688	10623
ENSSSCG00000030547	98012945	98056815	43870
ENSSSCG00000031869	98062256	98074059	11803
ENSSSCG00000006631	98074387	98079343	4956
ENSSSCG00000006632	98079851	98082351	2500
ENSSSCG00000020965	98082540	98095322	12782
ENSSSCG00000006634	98093426	98096531	3105
ENSSSCG00000006635	98107360	98122347	14987
ENSSSCG00000006636	98133647	98163778	30131
ENSSSCG00000031881	98164024	98180576	16552
ENSSSCG00000030278	98164676	98171674	6998
ENSSSCG00000006639	98180367	98183464	3097
ENSSSCG00000006640	98183540	98193242	9702
ENSSSCG00000006641	98194139	98216932	22793
ENSSSCG00000006642	98218742	98234332	15590
ENSSSCG00000006643	98229449	98242718	13269
ENSSSCG00000006644	98250964	98260427	9463
ENSSSCG00000006645	98260375	98293097	32722
ENSSSCG00000006646	98333459	98389457	55998
ENSSSCG00000006648	98417883	98442950	25067
ENSSSCG00000006649	98449891	98469650	19759
ENSSSCG00000038558	98470463	98510633	40170
ENSSSCG00000049503	98505526	98513781	8255
ENSSSCG00000006653	98527907	98542959	15052
ENSSSCG00000039314	98534812	98567006	32194
ENSSSCG00000006651	98577823	98589180	11357
ENSSSCG00000029230	98615778	98621836	6058
ENSSSCG00000026395	98622494	98635271	12777
ENSSSCG00000030291	98640930	98734297	93367
ENSSSCG00000030119	98745269	98785807	40538
ENSSSCG00000038374	98800931	98804739	3808
ENSSSCG00000045950	98805588	98814563	8975
ENSSSCG00000028297	98817586	98821254	3668
ENSSSCG00000027875	98821579	98828736	7157
ENSSSCG00000035209	98849196	98869098	19902
ENSSSCG00000024008	91015547	91016509	962
ENSSSCG00000029064	91024840	91025775	935
ENSSSCG00000043560	95905054	95905737	683
ENSSSCG00000006425	91508908	91509867	959
ENSSSCG00000006447	91643676	91644614	938
ENSSSCG00000037724	91651485	91652447	962
ENSSSCG00000037111	91682891	91683877	986
ENSSSCG00000028963	91698824	91699777	953
ENSSSCG00000006445	91775970	91776908	938
ENSSSCG00000044992	91912889	91913818	929
ENSSSCG00000022686	91967546	91968490	944
ENSSSCG00000030145	91980135	91981082	947
ENSSSCG00000034598	99168806	99169195	389
ENSSSCG00000036239	99723341	99724672	1331
ENSSSCG00000047581	91852093	91852647	554
ENSSSCG00000049824	90805603	90810860	5257
ENSSSCG00000049811	92766484	92773617	7133
ENSSSCG00000029963	100772103	100772206	103
ENSSSCG00000031377	100478904	100479067	163
ENSSSCG00000034472	97701010	97701138	128
ENSSSCG00000029728	91856294	91856727	433
ENSSSCG00000031264	95486782	95486864	82
ENSSSCG00000006403	90793350	90805218	11868
ENSSSCG00000006687	99423117	99440749	17632
ENSSSCG00000033957	108794826	108796015	1189
ENSSSCG00000006717	101444693	101478144	33451
ENSSSCG00000041122	110281666	110282438	772
ENSSSCG00000040947	101337282	101357025	19743
ENSSSCG00000006719	101565230	101573844	8614
ENSSSCG00000006720	101588861	101732304	143443
ENSSSCG00000027153	101787583	101883070	95487
ENSSSCG00000006725	101922251	102032277	110026
ENSSSCG00000037808	110415063	110481108	66045
ENSSSCG00000006820	110311519	110326994	15475
ENSSSCG00000006821	110330028	110332962	2934
ENSSSCG00000031125	110493492	110505138	11646
ENSSSCG00000006823	110498707	110524072	25365
ENSSSCG00000006824	110525546	110579053	53507
ENSSSCG00000006788	108854357	108873925	19568
ENSSSCG00000025485	108875243	108879197	3954
ENSSSCG00000037772	108896057	108907805	11748
ENSSSCG00000006790	108907200	108922144	14944
ENSSSCG00000006791	108929357	108941038	11681
ENSSSCG00000006792	108951665	108962111	10446
ENSSSCG00000006793	109015428	109020125	4697
ENSSSCG00000039977	109020376	109031592	11216
ENSSSCG00000023706	109035326	109046499	11173
ENSSSCG00000006761	106646011	106656452	10441
ENSSSCG00000006762	106656809	106672639	15830
ENSSSCG00000038970	106674728	106681014	6286
ENSSSCG00000006764	106686604	106758099	71495
ENSSSCG00000030154	106758836	106806863	48027
ENSSSCG00000006766	106809391	106876846	67455
ENSSSCG00000006767	106882435	107120035	237600
ENSSSCG00000034581	107348669	107492516	143847
ENSSSCG00000006771	107627345	107641703	14358
ENSSSCG00000006774	107723437	107728919	5482
ENSSSCG00000006777	107731539	107737705	6166
ENSSSCG00000006776	107738092	107763602	25510
ENSSSCG00000006775	107768079	107821819	53740
ENSSSCG00000006779	107822494	107900334	77840
ENSSSCG00000006780	107903502	107921118	17616
ENSSSCG00000006781	107959571	108011611	52040
ENSSSCG00000026680	108246237	108621510	375273
ENSSSCG00000006783	108624987	108647342	22355
ENSSSCG00000036030	108650661	108667143	16482
ENSSSCG00000006785	108676685	108743368	66683
ENSSSCG00000020964	100880937	100905993	25056
ENSSSCG00000006035	29933135	30233960	300825
ENSSSCG00000006709	100981636	101150195	168559
ENSSSCG00000006021	27641238	27650054	8816
ENSSSCG00000006023	27901097	27974660	73563
ENSSSCG00000006024	27986866	28013945	27079
ENSSSCG00000006025	28025587	28176361	150774
ENSSSCG00000006730	103214939	103376673	161734
ENSSSCG00000006731	103412571	103584683	172112
ENSSSCG00000044178	103566596	103569746	3150
ENSSSCG00000006732	103613177	103623225	10048
ENSSSCG00000006733	103632381	103695036	62655
ENSSSCG00000006734	103693883	103735581	41698
ENSSSCG00000006735	103745181	103793138	47957
ENSSSCG00000006736	103963345	103977292	13947
ENSSSCG00000040768	28436758	28482893	46135
ENSSSCG00000006031	28722273	28731093	8820
ENSSSCG00000006032	29017517	29079270	61753
ENSSSCG00000038444	28191162	28203485	12323
ENSSSCG00000006029	28203743	28331531	127788
ENSSSCG00000006033	29264042	29352902	88860
ENSSSCG00000006742	104599818	104625234	25416
ENSSSCG00000006743	104664015	104755672	91657
ENSSSCG00000032417	105256749	105307837	51088
ENSSSCG00000006748	105503119	105542126	39007
ENSSSCG00000006749	105553076	105554015	939
ENSSSCG00000006034	29414752	29579674	164922
ENSSSCG00000006750	105591743	105730398	138655
ENSSSCG00000036553	20143883	20570768	426885
ENSSSCG00000006009	20645610	20935540	289930
ENSSSCG00000006008	20668379	20669687	1308
ENSSSCG00000033577	21198743	21215618	16875
ENSSSCG00000006751	105779814	105789389	9575
ENSSSCG00000006011	21517486	21555746	38260
ENSSSCG00000006752	105804587	105845733	41146
ENSSSCG00000006013	21715819	21720764	4945
ENSSSCG00000006014	21772855	21802715	29860
ENSSSCG00000030493	21934434	21940952	6518
ENSSSCG00000006016	21954874	22058699	103825
ENSSSCG00000006018	22905637	23159546	253909
ENSSSCG00000032477	105845872	105858227	12355
ENSSSCG00000006754	105868897	105893769	24872
ENSSSCG00000031031	24648200	25870856	1222656
ENSSSCG00000006755	105895118	105990475	95357
ENSSSCG00000045117	25109143	25114029	4886
ENSSSCG00000047194	25308059	25313373	5314
ENSSSCG00000006757	106058109	106191800	133691
ENSSSCG00000006758	106425632	106485468	59836
ENSSSCG00000046735	23917884	23921222	3338
ENSSSCG00000045712	106563450	106569771	6321
ENSSSCG00000006760	106572755	106627418	54663
ENSSSCG00000031481	21673162	21673240	78
ENSSSCG00000020221	22117228	22117361	133
ENSSSCG00000019261	29333698	29333800	102
ENSSSCG00000018697	29345016	29345121	105
ENSSSCG00000006713	101314710	101316893	2183
ENSSSCG00000006825	110583444	110584799	1355
ENSSSCG00000006770	107583802	107584182	380
ENSSSCG00000051427	103403129	103407906	4777
ENSSSCG00000050091	106292514	106336767	44253
ENSSSCG00000041824	109054118	109076261	22143
ENSSSCG00000042722	110233133	110268204	35071
ENSSSCG00000019368	103382704	103382809	105
ENSSSCG00000036808	101420872	101438126	17254
ENSSSCG00000031728	30712238	30721193	8955
ENSSSCG00000006088	40001395	40129697	128302
ENSSSCG00000006082	38744034	38915088	171054
ENSSSCG00000006037	30734514	31400997	666483
ENSSSCG00000044983	31225220	31266239	41019
ENSSSCG00000006083	38932742	39023925	91183
ENSSSCG00000006084	39051537	39113385	61848
ENSSSCG00000006087	39480676	39967629	486953
ENSSSCG00000006066	36635285	36725638	90353
ENSSSCG00000027587	36746801	36844512	97711
ENSSSCG00000021180	36845242	36852610	7368
ENSSSCG00000006069	36886588	37041502	154914
ENSSSCG00000031418	36917760	36918263	503
ENSSSCG00000006071	37090936	37820419	729483
ENSSSCG00000042557	37206005	37208231	2226
ENSSSCG00000006073	37890203	37897929	7726
ENSSSCG00000006074	38011814	38306773	294959
ENSSSCG00000041004	38020745	38023436	2691
ENSSSCG00000031917	38361347	38367695	6348
ENSSSCG00000031267	38491285	38574255	82970
ENSSSCG00000006078	38607708	38656151	48443
ENSSSCG00000006079	38656319	38670987	14668
ENSSSCG00000050707	38676726	38702308	25582
ENSSSCG00000006081	38701720	38720780	19060
ENSSSCG00000045692	38705154	38708116	2962
ENSSSCG00000006038	31606773	32094287	487514
ENSSSCG00000006039	32701835	32783390	81555
ENSSSCG00000006040	32789460	32879489	90029
ENSSSCG00000006043	32913152	32928235	15083
ENSSSCG00000027480	34429941	34436004	6063
ENSSSCG00000006056	34511077	34520609	9532
ENSSSCG00000022479	34645809	34793940	148131
ENSSSCG00000036139	34823758	34859778	36020
ENSSSCG00000006059	35186182	35367412	181230
ENSSSCG00000050468	35319497	35326742	7245
ENSSSCG00000006060	35371136	35564919	193783
ENSSSCG00000006062	35975508	36009887	34379
ENSSSCG00000006063	36209164	36228073	18909
ENSSSCG00000006064	36303284	36388952	85668
ENSSSCG00000006065	36400660	36444335	43675
ENSSSCG00000033112	39362947	39367402	4455
ENSSSCG00000041277	30277671	30401146	123475
ENSSSCG00000047395	39138423	39142334	3911
ENSSSCG00000018501	38720020	38720151	131
ENSSSCG00000006312	83904915	83941563	36648
ENSSSCG00000006298	82432204	82436180	3976
ENSSSCG00000044238	82536899	82539527	2628
