Gene	start	end	length
ENSDARG00000039820	4225173	4232690	7517
ENSDARG00000014428	4232568	4303641	71073
ENSDARG00000004037	23996070	24018916	22846
ENSDARG00000016412	23988442	23995876	7434
ENSDARG00000039136	36311894	36319308	7414
ENSDARG00000010792	14915344	14929236	13892
ENSDARG00000039243	37617518	37620290	2772
ENSDARG00000074502	30421472	30570859	149387
ENSDARG00000027777	1182257	1208930	26673
ENSDARG00000098342	8131622	8155605	23983
ENSDARG00000092199	8168712	8229977	61265
ENSDARG00000115311	9237493	9240676	3183
ENSDARG00000057738	8255106	8270718	15612
ENSDARG00000094741	9240925	9257731	16806
ENSDARG00000089795	31805824	31829786	23962
ENSDARG00000016656	33655404	33658885	3481
ENSDARG00000069192	33669936	33671694	1758
ENSDARG00000095184	1345276	1349922	4646
ENSDARG00000075561	33665305	33667922	2617
ENSDARG00000007795	33675556	33683913	8357
ENSDARG00000077481	33658871	33662523	3652
ENSDARG00000020442	33645413	33654931	9518
ENSDARG00000021201	14976108	14978104	1996
ENSDARG00000015576	25403413	25408387	4974
ENSDARG00000010934	31844011	31888487	44476
ENSDARG00000078389	37623276	37631092	7816
ENSDARG00000075570	42309688	42350160	40472
ENSDARG00000079602	25410594	25411902	1308
ENSDARG00000039569	15004398	15010683	6285
ENSDARG00000011042	24022963	24056275	33312
ENSDARG00000079827	10023256	10029503	6247
ENSDARG00000039034	46177478	46180510	3032
ENSDARG00000075943	8272043	8279533	7490
ENSDARG00000039535	12456412	12477757	21345
ENSDARG00000077021	25412307	25417915	5608
ENSDARG00000007219	36321088	36391502	70414
ENSDARG00000039482	25421531	25426955	5424
ENSDARG00000074488	1357552	1374927	17375
ENSDARG00000092725	37633904	37636147	2243
ENSDARG00000103595	15020822	15082024	61202
ENSDARG00000057719	8281223	8304605	23382
ENSDARG00000095483	10287702	10346880	59178
ENSDARG00000058008	10258007	10261383	3376
ENSDARG00000094301	10164234	10302070	137836
ENSDARG00000058004	10232695	10235565	2870
ENSDARG00000004151	1381953	1395002	13049
ENSDARG00000099892	4332783	4335602	2819
ENSDARG00000090054	4307583	4333181	25598
ENSDARG00000007409	30572172	30575799	3627
ENSDARG00000017696	31925254	31938640	13386
ENSDARG00000116490	9258379	9261566	3187
ENSDARG00000003399	28495419	28501985	6566
ENSDARG00000035005	1404924	1408775	3851
ENSDARG00000098152	28500327	28513347	13020
ENSDARG00000033551	28512530	28572642	60112
ENSDARG00000014091	32144370	32150443	6073
ENSDARG00000104179	15091264	15142280	51016
ENSDARG00000074754	37638758	37642901	4143
ENSDARG00000089355	4338882	4396657	57775
ENSDARG00000003829	24068577	24218795	150218
ENSDARG00000007362	4368504	4400816	32312
ENSDARG00000039483	25428677	25438298	9621
ENSDARG00000092380	9261815	9284410	22595
ENSDARG00000075151	37645572	37649595	4023
ENSDARG00000094739	25443984	25444523	539
ENSDARG00000021404	18331509	18365319	33810
ENSDARG00000057075	12479264	12486076	6812
ENSDARG00000018153	32446169	32453932	7763
ENSDARG00000058115	46298560	46429433	130873
ENSDARG00000057440	18332685	18345854	13169
ENSDARG00000039299	32454262	32456842	2580
ENSDARG00000003311	15182200	15226538	44338
ENSDARG00000069552	25449681	25450725	1044
ENSDARG00000069733	15182149	15213869	31720
ENSDARG00000076939	1409786	1427240	17454
ENSDARG00000034768	37653851	37673576	19725
ENSDARG00000078026	30579260	30645965	66705
ENSDARG00000092895	37650673	37656690	6017
ENSDARG00000093768	4405282	4407074	1792
ENSDARG00000094016	4409294	4439040	29746
ENSDARG00000032552	42361599	42400647	39048
ENSDARG00000039806	4439074	4453663	14589
ENSDARG00000060103	42406883	42472060	65177
ENSDARG00000092422	4445553	4447653	2100
ENSDARG00000006891	32575777	32577386	1609
ENSDARG00000095224	10360444	10620794	260350
ENSDARG00000091900	10494920	10620652	125732
ENSDARG00000094866	9285112	9288067	2955
ENSDARG00000003380	30655172	30662403	7231
ENSDARG00000076895	33811842	33822550	10708
ENSDARG00000013245	28580357	28596765	16408
ENSDARG00000057630	8306399	8318216	11817
ENSDARG00000003449	4505079	4620715	115636
ENSDARG00000003217	24231327	24263682	32355
ENSDARG00000009525	25472005	25484752	12747
ENSDARG00000069269	32580382	32626247	45865
ENSDARG00000069909	9288383	9300299	11916
ENSDARG00000075269	12488863	12494575	5712
ENSDARG00000061591	24263049	24277532	14483
ENSDARG00000017853	10621257	10647310	26053
ENSDARG00000060089	42480852	42536960	56108
ENSDARG00000039563	15234521	15404571	170050
ENSDARG00000102406	1430094	1534879	104785
ENSDARG00000022503	25455319	25471376	16057
ENSDARG00000060320	36406274	36439061	32787
ENSDARG00000012460	30664819	30700460	35641
ENSDARG00000015662	4671698	4683595	11897
ENSDARG00000080018	34627550	34683370	55820
ENSDARG00000017165	10649069	10672538	23469
ENSDARG00000078185	36446187	36525982	79795
ENSDARG00000033566	28601195	28610965	9770
ENSDARG00000088740	1928361	1981727	53366
ENSDARG00000039719	9303554	9311253	7699
ENSDARG00000057660	8320455	8353560	33105
ENSDARG00000087227	4685309	4707018	21709
ENSDARG00000001888	10682427	10731325	48898
ENSDARG00000089709	1990970	2010259	19289
ENSDARG00000098941	4712421	4714106	1685
ENSDARG00000079519	37992158	38039871	47713
ENSDARG00000039534	12528043	12540539	12496
ENSDARG00000101175	4722200	4848889	126689
ENSDARG00000057881	9313777	9318891	5114
ENSDARG00000092591	38190598	38195214	4616
ENSDARG00000039234	38213694	38222714	9020
ENSDARG00000055070	28612313	28615893	3580
ENSDARG00000023722	2020215	2060713	40498
ENSDARG00000074759	18366299	18435086	68787
ENSDARG00000099687	2010287	2029457	19170
ENSDARG00000040085	24287093	24294103	7010
ENSDARG00000063358	4871886	4969687	97801
ENSDARG00000094362	24283670	24286390	2720
ENSDARG00000055618	24279021	24284442	5421
ENSDARG00000091950	38226157	38277981	51824
ENSDARG00000093304	42544009	42551434	7425
ENSDARG00000039399	28634862	28674422	39560
ENSDARG00000029818	36526806	36535128	8322
ENSDARG00000061195	28618086	28643260	25174
ENSDARG00000078309	2070368	2112450	42082
ENSDARG00000024561	4973211	4992395	19184
ENSDARG00000069265	32627444	32635885	8441
ENSDARG00000069332	30704361	30713236	8875
ENSDARG00000057671	8375612	8446341	70729
ENSDARG00000068849	42564666	42579437	14771
ENSDARG00000077614	32636197	32641537	5340
ENSDARG00000060580	34689663	34750299	60636
ENSDARG00000043970	10799380	10922808	123428
ENSDARG00000057890	9339919	9368535	28616
ENSDARG00000019345	15580758	15668714	87956
ENSDARG00000025948	42602406	42617639	15233
ENSDARG00000059832	38302665	38593701	291036
ENSDARG00000037116	30804367	30819715	15348
ENSDARG00000095276	42597760	42602408	4648
ENSDARG00000062593	18471546	18504243	32697
ENSDARG00000039486	25486608	25498661	12053
ENSDARG00000069928	8452354	8601184	148830
ENSDARG00000039543	4995433	5000739	5306
ENSDARG00000057064	12543634	12581388	37754
ENSDARG00000089920	2150518	2215213	64695
ENSDARG00000074624	18507592	18512836	5244
ENSDARG00000019742	18514788	18517453	2665
ENSDARG00000076903	32641540	32648416	6876
ENSDARG00000060005	46927350	46937057	9707
ENSDARG00000055314	25531004	25548882	17878
ENSDARG00000061437	25505580	25532487	26907
ENSDARG00000013968	5004924	5028964	24040
ENSDARG00000012563	32660544	32726178	65634
ENSDARG00000078254	18533005	18539920	6915
ENSDARG00000092107	34752314	34776339	24025
ENSDARG00000069795	18545819	18624235	78416
ENSDARG00000020541	34765141	34793487	28346
ENSDARG00000092065	22571943	22582480	10537
ENSDARG00000076135	22619684	22646134	26450
ENSDARG00000028321	36557205	36566260	9055
ENSDARG00000019728	22555342	22619790	64448
ENSDARG00000022048	18523661	18528862	5201
ENSDARG00000075612	30874153	30910016	35863
ENSDARG00000075671	18520738	18523378	2640
ENSDARG00000054253	32740509	32796029	55520
ENSDARG00000054251	32807419	32812903	5484
ENSDARG00000030743	34804243	34862484	58241
ENSDARG00000057054	12591508	12602920	11412
ENSDARG00000077850	36568635	36582341	13706
ENSDARG00000062745	8604710	8628038	23328
ENSDARG00000094051	8649711	8650051	340
ENSDARG00000039020	46941930	46958802	16872
ENSDARG00000019144	24295896	24311628	15732
ENSDARG00000095141	8655119	8655447	328
ENSDARG00000039757	8682176	8692860	10684
ENSDARG00000077656	2442841	2498321	55480
ENSDARG00000039756	8677166	8683552	6386
ENSDARG00000078247	46987955	46991577	3622
ENSDARG00000087517	35041892	35051897	10005
ENSDARG00000063059	10926528	10945394	18866
ENSDARG00000063078	10945337	10968607	23270
ENSDARG00000094491	24325413	24332495	7082
ENSDARG00000010137	28705143	28748749	43606
ENSDARG00000104223	38621517	38792061	170544
ENSDARG00000074760	8693410	8756048	62638
ENSDARG00000069752	15682075	15702736	20661
ENSDARG00000069681	28682614	28689717	7103
ENSDARG00000011862	28675686	28681036	5350
ENSDARG00000039400	28690355	28694924	4569
ENSDARG00000069329	30912117	30920265	8148
ENSDARG00000008480	15701596	15750103	48507
ENSDARG00000033440	12606821	12633160	26339
ENSDARG00000074779	9368619	9406159	37540
ENSDARG00000017500	32815241	32899322	84081
ENSDARG00000039406	28747934	28774347	26413
ENSDARG00000028327	36585399	36593618	8219
ENSDARG00000095016	35182994	35194759	11765
ENSDARG00000020311	36592194	36606941	14747
ENSDARG00000103360	36587770	36612159	24389
ENSDARG00000095011	28701233	28705171	3938
ENSDARG00000010154	30951155	30967784	16629
ENSDARG00000102544	28677581	28719230	41649
ENSDARG00000019709	24371815	24379271	7456
ENSDARG00000096073	38814521	38856156	41635
ENSDARG00000007892	24380132	24383805	3673
ENSDARG00000039605	18628920	18637244	8324
ENSDARG00000014994	24381344	24396199	14855
ENSDARG00000077009	30985047	31025505	40458
ENSDARG00000058574	5031197	5065539	34342
ENSDARG00000078790	31002658	31005889	3231
ENSDARG00000061413	25549425	25566308	16883
ENSDARG00000010400	42621205	42674001	52796
ENSDARG00000034423	22659153	22673166	14013
ENSDARG00000013168	35339182	35390095	50913
ENSDARG00000089552	8760695	8776484	15789
ENSDARG00000031427	8777633	8785610	7977
ENSDARG00000057378	18659325	18669575	10250
ENSDARG00000011055	2426993	2440631	13638
ENSDARG00000039770	10970614	10981704	11090
ENSDARG00000006128	10980755	11072964	92209
ENSDARG00000078140	32901358	32906306	4948
ENSDARG00000076163	38990939	39115963	125024
ENSDARG00000027285	32993911	32995365	1454
ENSDARG00000075687	47007075	47178279	171204
ENSDARG00000034605	24396666	24402100	5434
ENSDARG00000087190	8799168	8815530	16362
ENSDARG00000062924	9408101	9428671	20570
ENSDARG00000017316	15762278	15799391	37113
ENSDARG00000008816	22679084	22699024	19940
ENSDARG00000038686	22698215	22715102	16887
ENSDARG00000093584	22675802	22678102	2300
ENSDARG00000087558	8825192	8829392	4200
ENSDARG00000061400	25569831	25581303	11472
ENSDARG00000039726	9432501	9436539	4038
ENSDARG00000039266	32997020	33022372	25352
ENSDARG00000040534	8840772	8843363	2591
ENSDARG00000077828	5069552	5079511	9959
ENSDARG00000029663	24402406	24411961	9555
ENSDARG00000024278	12633223	12646752	13529
ENSDARG00000092896	36613359	36626092	12733
ENSDARG00000039130	36612930	36621926	8996
ENSDARG00000057374	18677428	18695289	17861
ENSDARG00000075225	31070181	31090040	19859
ENSDARG00000039411	24421515	24429095	7580
ENSDARG00000078166	5243167	5257303	14136
ENSDARG00000101399	5397541	5401220	3679
ENSDARG00000069865	9440326	9442942	2616
ENSDARG00000039069	35391609	35472531	80922
ENSDARG00000004979	2394264	2417409	23145
ENSDARG00000016139	35472803	35481843	9040
ENSDARG00000092473	15800742	15814776	14034
ENSDARG00000010823	35510893	35527697	16804
ENSDARG00000079144	47361104	47403443	42339
ENSDARG00000095547	31126449	31127046	597
ENSDARG00000021255	31108334	31139766	31432
ENSDARG00000092946	35483618	35522176	38558
ENSDARG00000039067	35484229	35497586	13357
ENSDARG00000076974	18701906	18783485	81579
ENSDARG00000039269	33024547	33034374	9827
ENSDARG00000068886	42676202	42679041	2839
ENSDARG00000000551	24429918	24448278	18360
ENSDARG00000055530	24500963	24524545	23582
ENSDARG00000074597	18801094	18863680	62586
ENSDARG00000020149	47427160	47556447	129287
ENSDARG00000052702	42679767	42724645	44878
ENSDARG00000092721	36633355	36638969	5614
ENSDARG00000060506	36638955	36663358	24403
ENSDARG00000055305	25584556	25632756	48200
ENSDARG00000091211	12653975	12660318	6343
ENSDARG00000039270	33040436	33054856	14420
ENSDARG00000040851	8847421	8892514	45093
ENSDARG00000055525	24552254	24554028	1774
ENSDARG00000009796	15816573	15904342	87769
ENSDARG00000012078	5490551	5569562	79011
ENSDARG00000093131	15853677	15865335	11658
ENSDARG00000109695	9447020	9450210	3190
ENSDARG00000038687	22717366	22735547	18181
ENSDARG00000001578	24579108	24582236	3128
ENSDARG00000040131	33066605	33114934	48329
ENSDARG00000039422	24584401	24586483	2082
ENSDARG00000013095	2357637	2392664	35027
ENSDARG00000111230	9464758	9467944	3186
ENSDARG00000039423	24585224	24588220	2996
ENSDARG00000091519	9450826	9464509	13683
ENSDARG00000031483	39119460	39160018	40558
ENSDARG00000057006	12664866	12667220	2354
ENSDARG00000018069	33055548	33065830	10282
ENSDARG00000076815	19283936	19317569	33633
ENSDARG00000093728	31193485	31205193	11708
ENSDARG00000075459	31177934	31228552	50618
ENSDARG00000093874	5570952	5574014	3062
ENSDARG00000031888	31147518	31167461	19943
ENSDARG00000053386	35528607	35610118	81511
ENSDARG00000026081	47573405	47618847	45442
ENSDARG00000074695	47623916	47691710	67794
ENSDARG00000078947	11073282	11166731	93449
ENSDARG00000091699	42725712	42757565	31853
ENSDARG00000100443	2352289	2352995	706
ENSDARG00000076713	9468535	9492708	24173
ENSDARG00000013274	12671513	12681979	10466
ENSDARG00000104541	48358467	48381055	22588
ENSDARG00000069970	12739283	12741158	1875
ENSDARG00000039701	19322686	19327657	4971
ENSDARG00000102294	48381035	48431911	50876
ENSDARG00000008372	5870644	5937034	66390
ENSDARG00000094454	42762226	43011856	249630
ENSDARG00000039066	2338761	2350762	12001
ENSDARG00000101432	19610562	19642288	31726
ENSDARG00000102712	2349076	2350355	1279
ENSDARG00000011837	12761707	12778947	17240
ENSDARG00000103616	48358433	48359272	839
ENSDARG00000101436	24597711	24649527	51816
ENSDARG00000094022	24602410	24606627	4217
ENSDARG00000039699	19766896	19799824	32928
ENSDARG00000053082	8892784	8953947	61163
ENSDARG00000024311	28785814	28796637	10823
ENSDARG00000102792	43099336	43108693	9357
ENSDARG00000103625	43395269	43400669	5400
ENSDARG00000056986	43400443	43407199	6756
ENSDARG00000099363	2523032	2526033	3001
ENSDARG00000098862	2538636	2665113	126477
ENSDARG00000098392	28903959	28914437	10478
ENSDARG00000070076	5946607	5978433	31826
ENSDARG00000015674	24662238	24664668	2430
ENSDARG00000060410	35635672	35677353	41681
ENSDARG00000060500	36666662	36680531	13869
ENSDARG00000092317	9492954	9496141	3187
ENSDARG00000062418	15918449	15929402	10953
ENSDARG00000078102	22740038	22774491	34453
ENSDARG00000000760	24665334	24669258	3924
ENSDARG00000012072	36680564	36691709	11145
ENSDARG00000091212	25642050	25720907	78857
ENSDARG00000093646	20227045	20231750	4705
ENSDARG00000077188	19884631	20348295	463664
ENSDARG00000113096	22819485	22819667	182
ENSDARG00000094423	20217490	20222134	4644
ENSDARG00000060149	43507383	43599939	92556
ENSDARG00000075245	2732951	2828218	95267
ENSDARG00000115106	9496748	9517567	20819
ENSDARG00000060656	33117528	33123240	5712
ENSDARG00000112706	9517816	9521005	3189
ENSDARG00000062330	12801092	12985932	184840
ENSDARG00000001452	24671481	24679636	8155
ENSDARG00000076487	8954667	8982782	28115
ENSDARG00000017329	36693152	36703164	10012
ENSDARG00000012789	33123484	33134611	11127
ENSDARG00000016427	15933168	15943904	10736
ENSDARG00000045089	20379392	20381485	2093
ENSDARG00000078759	22821647	22839767	18120
ENSDARG00000111633	9521629	9542931	21302
ENSDARG00000039273	33155428	33170733	15305
ENSDARG00000099732	20392656	20519001	126345
ENSDARG00000078381	33170350	33207424	37074
ENSDARG00000033327	29127960	29227803	99843
ENSDARG00000022007	24679674	24688122	8448
ENSDARG00000110600	9543180	9546366	3186
ENSDARG00000013539	15957508	15994472	36964
ENSDARG00000061375	25725547	25750910	25363
ENSDARG00000003208	9548849	9558423	9574
ENSDARG00000031981	25720969	25726534	5565
ENSDARG00000039937	20524921	20534948	10027
ENSDARG00000104810	11175208	11378355	203147
ENSDARG00000095378	31285660	31289625	3965
ENSDARG00000070084	5978809	6001983	23174
ENSDARG00000029600	9559461	9572205	12744
ENSDARG00000074653	2830574	2849857	19283
ENSDARG00000060168	43610350	43637371	27021
ENSDARG00000069363	29404218	29406534	2316
ENSDARG00000073716	9575516	9608943	33427
ENSDARG00000059843	39182099	39228382	46283
ENSDARG00000015854	29406814	29421331	14517
ENSDARG00000039125	36705595	36761454	55859
ENSDARG00000020219	6075572	6081803	6231
ENSDARG00000076495	16150654	16191674	41020
ENSDARG00000087911	35689749	35744963	55214
ENSDARG00000016704	22839821	22843805	3984
ENSDARG00000006356	29422049	29424454	2405
ENSDARG00000092858	20535159	20540790	5631
ENSDARG00000054890	29446226	29455859	9633
ENSDARG00000057148	16261245	16278920	17675
ENSDARG00000094974	22843830	22847484	3654
ENSDARG00000019845	25762908	25774183	11275
ENSDARG00000021991	24701406	24717618	16212
ENSDARG00000016951	25761279	25762391	1112
ENSDARG00000025017	31292700	31296358	3658
ENSDARG00000027887	43639867	43659541	19674
ENSDARG00000028228	11436130	11445034	8904
ENSDARG00000003328	9612395	9657951	45556
ENSDARG00000019179	29462249	29467558	5309
ENSDARG00000101339	11445400	11446882	1482
ENSDARG00000030626	29470442	29474304	3862
ENSDARG00000060845	31297016	31335750	38734
ENSDARG00000002071	11489953	11536951	46998
ENSDARG00000026359	22849796	22862133	12337
ENSDARG00000077383	16279890	16326598	46708
ENSDARG00000004643	29480010	29505946	25936
ENSDARG00000078741	39236141	39271505	35364
ENSDARG00000091935	20546967	20547498	531
ENSDARG00000039279	33211014	33227411	16397
ENSDARG00000098091	20856611	20859427	2816
ENSDARG00000069374	21600946	21621856	20910
ENSDARG00000026225	12993851	13030851	37000
ENSDARG00000004460	11550454	11570568	20114
ENSDARG00000055938	21638454	21650404	11950
ENSDARG00000025549	33246150	33251757	5607
ENSDARG00000039466	22863516	22873184	9668
ENSDARG00000060481	36764715	36784400	19685
ENSDARG00000093614	29506660	29701742	195082
ENSDARG00000076595	9678262	9760909	82647
ENSDARG00000061070	29510023	29520852	10829
ENSDARG00000002403	33251721	33256667	4946
ENSDARG00000008947	33229446	33246154	16708
ENSDARG00000052833	44702196	44759100	56904
ENSDARG00000055276	25795511	25819825	24314
ENSDARG00000069382	21656713	21660203	3490
ENSDARG00000038639	21666521	21672131	5610
ENSDARG00000022410	31343326	31370184	26858
ENSDARG00000092550	39315881	39323126	7245
